 zone T = "ep =   1.000000000000000E-008 ",
   1.30102999566398      -0.605657958221350     
   1.33674428137827      -0.644716313280958     
   1.37245856709255      -0.763711930009049     
   1.40817285280684      -0.839407737090653     
   1.44388713852112      -0.904792857095220     
   1.47960142423541      -0.874058973444648     
   1.51531570994970      -0.972209835028029     
   1.55102999566398       -1.01667529131015     
   1.58674428137827       -1.09219765312103     
   1.62245856709255       -1.14423122135079     
   1.65817285280684       -1.22263585175594     
   1.69388713852112       -1.30015944500605     
   1.72960142423541       -1.36115600780643     
   1.76531570994970       -1.41875157191862     
   1.80102999566398       -1.48611563176340     
   1.83674428137827       -1.54795143884148     
   1.87245856709255       -1.62135844752558     
   1.90817285280684       -1.68080978548337     
   1.94388713852112       -1.74499055933570     
   1.97960142423541       -1.80691868028845     
   2.01531570994970       -1.86400615254521     
   2.05102999566398       -1.92646056608913     
   2.08674428137827       -1.98715713576826     
   2.12245856709255       -2.04299455791129     
   2.15817285280684       -2.09684299866729     
   2.19388713852112       -2.14998451684162     
   2.22960142423541       -2.20012981791203     
   2.26531570994970       -2.24694195964943     
   2.30102999566398       -2.29216719529216     
   2.33674428137827       -2.33422831488139     
   2.37245856709255       -2.37048786330108     
   2.40817285280684       -2.40415935949300     
   2.44388713852112       -2.43838044123417     
   2.47960142423541       -2.47216548476426     
   2.51531570994970       -2.50618538667721     
   2.55102999566398       -2.54024690876031     
   2.58674428137827       -2.57430083471613     
   2.62245856709255       -2.60854770699537     
   2.65817285280684       -2.64278346307042     
   2.69388713852112       -2.67705805995572     
   2.72960142423541       -2.71140759944429     
   2.76531570994970       -2.74586023564019     
   2.80102999566398       -2.78037327920091     
   2.83674428137827       -2.81492684676177     
   2.87245856709255       -2.84958848446015     
   2.90817285280684       -2.88425608064272     
   2.94388713852112       -2.91901414752094     
   2.97960142423541       -2.95383550640047     
   3.01531570994970       -2.98873693826202     
   3.05102999566398       -3.02364354059870     
   3.08674428137827       -3.05863136038405     
   3.12245856709255       -3.09365560788563     
   3.15817285280684       -3.12873657696868     
   3.19388713852112       -3.16385640316577     
   3.22960142423541       -3.19901799771265     
   3.26531570994970       -3.23421928757197     
   3.30102999566398       -3.26945249651754     
   3.33674428137827       -3.30472425771491     
   3.37245856709255       -3.34002679073546     
   3.40817285280684       -3.37535900656381     
   3.44388713852112       -3.41072110782867     
   3.47960142423541       -3.44611076606870     
   3.51531570994970       -3.48151990110806     
   3.55102999566398       -3.51695388996928     
   3.58674428137827       -3.55240925938222     
   3.62245856709255       -3.58788441982271     
   3.65817285280684       -3.62337675522247     
   3.69388713852112       -3.65888635191362     
   3.72960142423541       -3.69441114196909     
   3.76531570994970       -3.72995127268921     
   3.80102999566398       -3.76550417074604     
