 zone T = "Var            1 : Implicit",
 0.00000E+00  0.39465E+01
-0.10000E+00  0.39713E+01
-0.20000E+00  0.39939E+01
-0.30000E+00  0.39204E+01
-0.40000E+00  0.39563E+01
-0.50000E+00  0.38964E+01
-0.60000E+00  0.41495E+01
-0.70000E+00  0.39633E+01
-0.80000E+00  0.39105E+01
-0.90000E+00  0.38647E+01
-0.10000E+01  0.38160E+01
-0.11000E+01  0.37599E+01
-0.12000E+01  0.36916E+01
-0.13000E+01  0.36036E+01
-0.14000E+01  0.34760E+01
-0.15000E+01  0.32922E+01
-0.16000E+01  0.32154E+01
-0.17000E+01  0.31937E+01
-0.18000E+01  0.30764E+01
-0.19000E+01  0.30046E+01
-0.20000E+01  0.28738E+01
-0.21000E+01  0.28765E+01
-0.22000E+01  0.28580E+01
-0.23000E+01  0.27918E+01
-0.24000E+01  0.27761E+01
-0.25000E+01  0.26887E+01
-0.26000E+01  0.27119E+01
-0.27000E+01  0.27548E+01
-0.28000E+01  0.27828E+01
-0.29000E+01  0.28052E+01
-0.30000E+01  0.28717E+01
-0.31000E+01  0.29409E+01
-0.32000E+01  0.30291E+01
-0.33000E+01  0.31193E+01
-0.34000E+01  0.32296E+01
-0.35000E+01  0.33622E+01
-0.36000E+01  0.34800E+01
-0.37000E+01  0.36036E+01
-0.38000E+01  0.37274E+01
-0.39000E+01  0.37902E+01
-0.40000E+01  0.39122E+01
-0.41000E+01  0.40341E+01
-0.42000E+01  0.40305E+01
-0.43000E+01  0.41294E+01
-0.44000E+01  0.40418E+01
-0.45000E+01  0.40465E+01
-0.46000E+01  0.40773E+01
-0.47000E+01  0.41467E+01
-0.48000E+01  0.42125E+01
-0.49000E+01  0.41477E+01
-0.50000E+01  0.41461E+01
-0.51000E+01  0.41695E+01
-0.52000E+01  0.41892E+01
-0.53000E+01  0.41495E+01
-0.54000E+01  0.41356E+01
-0.55000E+01  0.41283E+01
-0.56000E+01  0.41238E+01
-0.57000E+01  0.41210E+01
-0.58000E+01  0.41191E+01
-0.59000E+01  0.41178E+01
-0.60000E+01  0.41170E+01
-0.61000E+01  0.41163E+01
-0.62000E+01  0.41159E+01
-0.63000E+01  0.41156E+01
-0.64000E+01  0.41154E+01
-0.65000E+01  0.41152E+01
-0.66000E+01  0.41150E+01
-0.67000E+01  0.41149E+01
-0.68000E+01  0.41148E+01
-0.69000E+01  0.41148E+01
-0.70000E+01  0.41148E+01
-0.71000E+01  0.41147E+01
-0.72000E+01  0.41147E+01
-0.73000E+01  0.41147E+01
-0.74000E+01  0.41146E+01
-0.75000E+01  0.41146E+01
-0.76000E+01  0.41146E+01
-0.77000E+01  0.41146E+01
-0.78000E+01  0.41146E+01
-0.79000E+01  0.41146E+01
-0.80000E+01  0.41146E+01
 zone T = "Var            1 : Predicted",
 0.00000E+00  0.17957E+01
-0.10000E+00  0.17495E+01
-0.20000E+00  0.17507E+01
-0.30000E+00  0.17499E+01
-0.40000E+00  0.18183E+01
-0.50000E+00  0.18899E+01
-0.60000E+00  0.19450E+01
-0.70000E+00  0.19826E+01
-0.80000E+00  0.20065E+01
-0.90000E+00  0.20170E+01
-0.10000E+01  0.20185E+01
-0.11000E+01  0.20275E+01
-0.12000E+01  0.20727E+01
-0.13000E+01  0.21483E+01
-0.14000E+01  0.22198E+01
-0.15000E+01  0.22847E+01
-0.16000E+01  0.23425E+01
-0.17000E+01  0.23928E+01
-0.18000E+01  0.24355E+01
-0.19000E+01  0.24712E+01
-0.20000E+01  0.25000E+01
-0.21000E+01  0.25226E+01
-0.22000E+01  0.25396E+01
-0.23000E+01  0.25516E+01
-0.24000E+01  0.25595E+01
-0.25000E+01  0.25639E+01
-0.26000E+01  0.25657E+01
-0.27000E+01  0.25652E+01
-0.28000E+01  0.25632E+01
-0.29000E+01  0.25601E+01
-0.30000E+01  0.25564E+01
-0.31000E+01  0.25523E+01
-0.32000E+01  0.25482E+01
-0.33000E+01  0.25444E+01
-0.34000E+01  0.25409E+01
-0.35000E+01  0.25379E+01
-0.36000E+01  0.25355E+01
-0.37000E+01  0.25335E+01
-0.38000E+01  0.25319E+01
-0.39000E+01  0.25307E+01
-0.40000E+01  0.25298E+01
