 zone T = "ep =   1.000000000000000E-008 ",
   2.39794000867204       -6.53968969465360     
   2.44794000867204       -6.63774962834680     
   2.49794000867204       -6.68947031315486     
   2.54794000867204       -6.73447444967708     
   2.59794000867204       -6.78457534241753     
   2.64794000867204       -6.83522661391007     
   2.69794000867204       -6.88204085168131     
   2.74794000867204       -6.93564677937950     
   2.79794000867204       -6.98288703852837     
   2.84794000867204       -7.03337528069852     
   2.89794000867204       -7.08432740213866     
   2.94794000867204       -7.13406196167322     
   2.99794000867204       -7.18277857774063     
   3.04794000867204       -7.23323765874547     
   3.09794000867204       -7.28193729711071     
   3.14794000867204       -7.33245628525200     
   3.19794000867204       -7.38167013965250     
   3.24794000867204       -7.43204073017869     
   3.29794000867204       -7.48249116621174     
   3.34794000867204       -7.53157163023920     
   3.39794000867204       -7.58096874844953     
   3.44794000867204       -7.63156619658883     
   3.49794000867204       -7.68127123337016     
   3.54794000867204       -7.73149081901437     
   3.59794000867204       -7.78148708078981     
   3.64794000867204       -7.83105297729576     
   3.69794000867204       -7.88104240835160     
   3.74794000867204       -7.93047671326555     
   3.79794000867204       -7.98026702748642     
   3.84794000867204       -8.02997084904901     
   3.89794000867204       -8.07970696115183     
   3.94794000867204       -8.12916662614733     
   3.99794000867204       -8.17861859691093     
   4.04794000867204       -8.22808343612264     
   4.09794000867204       -8.27744080651958     
   4.14794000867204       -8.32714296790446     
   4.19794000867204       -8.37619439050208     
   4.24794000867204       -8.42542117211284     
   4.29794000867204       -8.47451888028491     
   4.34794000867204       -8.52391113492057     
   4.39794000867204       -8.57267551943423     
   4.44794000867204       -8.62135396629509     
   4.49794000867204       -8.67019768877228     
   4.54794000867204       -8.71899767258956     
   4.59794000867204       -8.76699355270003     
   4.64794000867204       -8.81584078216066     
   4.69794000867204       -8.86356374727502     
   4.74794000867204       -8.91115156230322     
   4.79794000867204       -8.95858520764369     
   4.84794000867204       -9.00573927727617     
   4.89794000867204       -9.05093962586014     
   4.94794000867204       -9.09554964236078     
   4.99794000867204       -9.13954564290392     
   5.04794000867204       -9.18156487944897     
   5.09794000867204       -9.22284016585982     
   5.14794000867204       -9.26017733847211     
   5.19794000867204       -9.29740341384829     
   5.24794000867204       -9.33077145999336     
   5.29794000867204       -9.36259048401296     
   5.34794000867204       -9.39182202941968     
   5.39794000867204       -9.41665071756504     
   5.44794000867204       -9.43713448720830     
   5.49794000867204       -9.45763866442458     
   5.54794000867204       -9.47376792847457     
   5.59794000867204       -9.49163095434593     
   5.64794000867204       -9.50236923962960     
   5.69794000867204       -9.51812094923476     
   5.74794000867204       -9.52806992349974     
   5.79794000867204       -9.52768110694156     
   5.84794000867204       -9.53243838936142     
   5.89794000867204       -9.53851280934406     
