 zone T = "Var            1 : IMEX",
 0.00000E+00  0.97480E+00
-0.10000E+00  0.97421E+00
-0.20000E+00  0.97344E+00
-0.30000E+00  0.97248E+00
-0.40000E+00  0.97131E+00
-0.50000E+00  0.96991E+00
-0.60000E+00  0.96832E+00
-0.70000E+00  0.96656E+00
-0.80000E+00  0.96470E+00
-0.90000E+00  0.96282E+00
-0.10000E+01  0.96096E+00
-0.11000E+01  0.95920E+00
-0.12000E+01  0.95757E+00
-0.13000E+01  0.95610E+00
-0.14000E+01  0.95480E+00
-0.15000E+01  0.95367E+00
-0.16000E+01  0.95273E+00
-0.17000E+01  0.95195E+00
-0.18000E+01  0.95132E+00
-0.19000E+01  0.95081E+00
-0.20000E+01  0.95041E+00
-0.21000E+01  0.95010E+00
-0.22000E+01  0.94986E+00
-0.23000E+01  0.94967E+00
-0.24000E+01  0.94951E+00
-0.25000E+01  0.94939E+00
-0.26000E+01  0.94929E+00
-0.27000E+01  0.94921E+00
-0.28000E+01  0.94914E+00
-0.29000E+01  0.94909E+00
-0.30000E+01  0.94904E+00
-0.31000E+01  0.94901E+00
-0.32000E+01  0.94898E+00
-0.33000E+01  0.94895E+00
-0.34000E+01  0.94894E+00
-0.35000E+01  0.94892E+00
-0.36000E+01  0.94891E+00
-0.37000E+01  0.94890E+00
-0.38000E+01  0.94889E+00
-0.39000E+01  0.94889E+00
-0.40000E+01  0.94888E+00
-0.41000E+01  0.94888E+00
-0.42000E+01  0.94887E+00
-0.43000E+01  0.94887E+00
-0.44000E+01  0.94887E+00
-0.45000E+01  0.94887E+00
-0.46000E+01  0.94886E+00
-0.47000E+01  0.94886E+00
-0.48000E+01  0.94886E+00
-0.49000E+01  0.94886E+00
-0.50000E+01  0.94886E+00
-0.51000E+01  0.94886E+00
-0.52000E+01  0.94886E+00
-0.53000E+01  0.94886E+00
-0.54000E+01  0.94886E+00
-0.55000E+01  0.94886E+00
-0.56000E+01  0.94886E+00
-0.57000E+01  0.94886E+00
-0.58000E+01  0.94886E+00
-0.59000E+01  0.94886E+00
-0.60000E+01  0.94886E+00
-0.61000E+01  0.94886E+00
-0.62000E+01  0.94886E+00
-0.63000E+01  0.94886E+00
-0.64000E+01  0.94886E+00
-0.65000E+01  0.94886E+00
-0.66000E+01  0.94886E+00
-0.67000E+01  0.94886E+00
-0.68000E+01  0.94886E+00
-0.69000E+01  0.94886E+00
-0.70000E+01  0.94886E+00
-0.71000E+01  0.94886E+00
-0.72000E+01  0.94886E+00
-0.73000E+01  0.94886E+00
-0.74000E+01  0.94886E+00
-0.75000E+01  0.94886E+00
-0.76000E+01  0.94886E+00
-0.77000E+01  0.94886E+00
-0.78000E+01  0.94886E+00
-0.79000E+01  0.94886E+00
-0.80000E+01  0.94886E+00
 zone T = "Var            1 : Predicted",
 0.00000E+00  0.80553E+00
-0.10000E+00  0.81589E+00
-0.20000E+00  0.82740E+00
-0.30000E+00  0.83998E+00
-0.40000E+00  0.85344E+00
-0.50000E+00  0.86754E+00
-0.60000E+00  0.88195E+00
-0.70000E+00  0.89631E+00
-0.80000E+00  0.91024E+00
-0.90000E+00  0.92336E+00
-0.10000E+01  0.93533E+00
