 zone T = "Var            1 : IMEX",
 0.00000E+00  0.12382-311
 0.00000E+00  0.12382-311
 0.00000E+00  0.18592-315
 0.00000E+00  0.18592-315
 0.00000E+00 -0.18238E-05
-0.50000E+00  0.99608E+00
-0.60000E+00  0.99529E+00
-0.70000E+00  0.99499E+00
-0.80000E+00  0.99488E+00
-0.90000E+00  0.99482E+00
-0.10000E+01  0.99475E+00
-0.11000E+01  0.99464E+00
-0.12000E+01  0.99445E+00
-0.13000E+01  0.99415E+00
-0.14000E+01  0.99371E+00
-0.15000E+01  0.99308E+00
-0.16000E+01  0.99225E+00
-0.17000E+01  0.99122E+00
-0.18000E+01  0.99004E+00
-0.19000E+01  0.98882E+00
-0.20000E+01  0.98769E+00
-0.21000E+01  0.98676E+00
-0.22000E+01  0.98616E+00
-0.23000E+01  0.98597E+00
-0.24000E+01  0.98625E+00
-0.25000E+01  0.98706E+00
-0.26000E+01  0.98846E+00
-0.27000E+01  0.99053E+00
-0.28000E+01  0.99338E+00
-0.29000E+01  0.99713E+00
-0.30000E+01  0.10019E+01
-0.31000E+01  0.10080E+01
-0.32000E+01  0.10156E+01
-0.33000E+01  0.10250E+01
-0.34000E+01  0.10364E+01
-0.35000E+01  0.10502E+01
-0.36000E+01  0.10669E+01
-0.37000E+01  0.10867E+01
-0.38000E+01  0.11102E+01
-0.39000E+01  0.11377E+01
-0.40000E+01  0.11695E+01
-0.41000E+01  0.12060E+01
-0.42000E+01  0.12474E+01
-0.43000E+01  0.12940E+01
-0.44000E+01  0.13461E+01
-0.45000E+01  0.14038E+01
-0.46000E+01  0.14675E+01
-0.47000E+01  0.15375E+01
-0.48000E+01  0.16140E+01
-0.49000E+01  0.16973E+01
-0.50000E+01  0.17878E+01
-0.51000E+01  0.18857E+01
-0.52000E+01  0.19914E+01
-0.53000E+01  0.21050E+01
-0.54000E+01  0.22268E+01
-0.55000E+01  0.23568E+01
-0.56000E+01  0.24949E+01
-0.57000E+01  0.26415E+01
-0.58000E+01  0.27868E+01
-0.59000E+01  0.29629E+01
