 zone T = "Var            1 : IMPLICIT",
 0.00000E+00  0.48219E+01
-0.10000E+00  0.38906E+01
-0.20000E+00  0.34548E+01
-0.30000E+00  0.48091E+01
-0.40000E+00  0.47929E+01
-0.50000E+00  0.47138E+01
-0.60000E+00  0.46757E+01
-0.70000E+00  0.33570E+01
-0.80000E+00  0.45826E+01
-0.90000E+00  0.45820E+01
-0.10000E+01  0.44842E+01
-0.11000E+01  0.41689E+01
-0.12000E+01  0.43064E+01
-0.13000E+01  0.42307E+01
-0.14000E+01  0.41410E+01
-0.15000E+01  0.36252E+01
-0.16000E+01  0.39613E+01
-0.17000E+01  0.38788E+01
-0.18000E+01  0.37940E+01
-0.19000E+01  0.36369E+01
-0.20000E+01  0.36154E+01
-0.21000E+01  0.35113E+01
-0.22000E+01  0.34334E+01
-0.23000E+01  0.33499E+01
-0.24000E+01  0.32465E+01
-0.25000E+01  0.31688E+01
-0.26000E+01  0.31145E+01
-0.27000E+01  0.30395E+01
-0.28000E+01  0.30004E+01
-0.29000E+01  0.29298E+01
-0.30000E+01  0.28764E+01
-0.31000E+01  0.28310E+01
-0.32000E+01  0.27879E+01
-0.33000E+01  0.27477E+01
-0.34000E+01  0.27124E+01
-0.35000E+01  0.26710E+01
-0.36000E+01  0.26727E+01
-0.37000E+01  0.26030E+01
-0.38000E+01  0.26513E+01
-0.39000E+01  0.26481E+01
-0.40000E+01  0.26048E+01
-0.41000E+01  0.25970E+01
-0.42000E+01  0.25909E+01
-0.43000E+01  0.26117E+01
-0.44000E+01  0.27613E+01
-0.45000E+01  0.28443E+01
-0.46000E+01  0.29026E+01
-0.47000E+01  0.28452E+01
-0.48000E+01  0.32152E+01
-0.49000E+01  0.34974E+01
-0.50000E+01  0.48508E+01
-0.51000E+01  0.34429E+01
-0.52000E+01  0.31114E+01
-0.53000E+01  0.29735E+01
-0.54000E+01  0.30796E+01
-0.55000E+01  0.30963E+01
-0.56000E+01  0.29113E+01
-0.57000E+01  0.28921E+01
-0.58000E+01  0.29710E+01
-0.59000E+01  0.29644E+01
-0.60000E+01  0.27686E+01
-0.61000E+01  0.30071E+01
-0.62000E+01  0.29602E+01
-0.63000E+01  0.30121E+01
-0.64000E+01  0.27961E+01
-0.65000E+01  0.29791E+01
-0.66000E+01  0.28637E+01
-0.67000E+01  0.29830E+01
-0.68000E+01  0.29797E+01
-0.69000E+01  0.28852E+01
-0.70000E+01  0.29942E+01
-0.71000E+01  0.29117E+01
-0.72000E+01  0.29826E+01
-0.73000E+01  0.29447E+01
-0.74000E+01  0.29831E+01
-0.75000E+01  0.29584E+01
-0.76000E+01  0.29492E+01
-0.77000E+01  0.29577E+01
-0.78000E+01  0.29287E+01
-0.79000E+01  0.29942E+01
-0.80000E+01  0.29081E+01
 zone T = "Var            1 : Predicted",
 0.00000E+00  0.87457E+00
-0.10000E+00  0.90008E+00
-0.20000E+00  0.90957E+00
-0.30000E+00  0.85020E+00
-0.40000E+00  0.84028E+00
-0.50000E+00  0.82872E+00
-0.60000E+00  0.81517E+00
-0.70000E+00  0.88380E+00
-0.80000E+00  0.77467E+00
-0.90000E+00  0.74537E+00
-0.10000E+01  0.71776E+00
-0.11000E+01  0.73804E+00
-0.12000E+01  0.69450E+00
-0.13000E+01  0.69528E+00
-0.14000E+01  0.70662E+00
-0.15000E+01  0.79666E+00
-0.16000E+01  0.72481E+00
-0.17000E+01  0.72079E+00
-0.18000E+01  0.74411E+00
-0.19000E+01  0.77586E+00
-0.20000E+01  0.74459E+00
-0.21000E+01  0.75089E+00
-0.22000E+01  0.75816E+00
-0.23000E+01  0.77122E+00
-0.24000E+01  0.78853E+00
-0.25000E+01  0.76625E+00
-0.26000E+01  0.77830E+00
-0.27000E+01  0.78944E+00
-0.28000E+01  0.78959E+00
-0.29000E+01  0.78435E+00
-0.30000E+01  0.78979E+00
-0.31000E+01  0.79502E+00
-0.32000E+01  0.80489E+00
-0.33000E+01  0.81410E+00
-0.34000E+01  0.81412E+00
-0.35000E+01  0.81413E+00
