 zone T = "ep =    1.00000000000000      ",
   1.00000000000000       -4.48030798577859     
 zone T = "ep =   0.794328234724281      ",
   1.00000000000000       -4.80012128241126     
 zone T = "ep =   0.630957344480193      ",
   1.00000000000000       -4.41276102816273     
 zone T = "ep =   0.501187233627272      ",
   1.00000000000000       -3.80683388943216     
 zone T = "ep =   0.398107170553497      ",
   1.00000000000000       -3.44234988730734     
 zone T = "ep =   0.316227766016838      ",
   1.00000000000000       -3.17716270188559     
 zone T = "ep =   0.251188643150958      ",
   1.00000000000000       -2.97842709990061     
 zone T = "ep =   0.199526231496888      ",
   1.00000000000000       -2.83280607646067     
 zone T = "ep =   0.158489319246111      ",
   1.00000000000000       -2.73239528313618     
 zone T = "ep =   0.125892541179417      ",
   1.00000000000000       -2.67085239692245     
 zone T = "ep =   0.100000000000000      ",
   1.00000000000000       -2.64237589217368     
 zone T = "ep =   7.943282347242814E-002 ",
   1.00000000000000       -2.64179107245560     
 zone T = "ep =   6.309573444801933E-002 ",
   1.00000000000000       -2.66494341764139     
 zone T = "ep =   5.011872336272723E-002 ",
   1.00000000000000       -2.70898377315137     
 zone T = "ep =   3.981071705534973E-002 ",
   1.00000000000000       -2.77250969626423     
 zone T = "ep =   3.162277660168379E-002 ",
   1.00000000000000       -2.85576177152204     
 zone T = "ep =   2.511886431509579E-002 ",
   1.00000000000000       -2.96119128170209     
 zone T = "ep =   1.995262314968880E-002 ",
   1.00000000000000       -3.09504471530503     
 zone T = "ep =   1.584893192461113E-002 ",
   1.00000000000000       -3.27207349142869     
 zone T = "ep =   1.258925411794167E-002 ",
   1.00000000000000       -3.53377369051540     
 zone T = "ep =   1.000000000000000E-002 ",
   1.00000000000000       -4.09587195064055     
 zone T = "ep =   7.943282347242814E-003 ",
   1.00000000000000       -3.98847827329095     
 zone T = "ep =   6.309573444801929E-003 ",
   1.00000000000000       -3.58883911165670     
 zone T = "ep =   5.011872336272725E-003 ",
   1.00000000000000       -3.41171689936950     
 zone T = "ep =   3.981071705534973E-003 ",
   1.00000000000000       -3.30535909919713     
 zone T = "ep =   3.162277660168379E-003 ",
   1.00000000000000       -3.23403614973144     
 zone T = "ep =   2.511886431509579E-003 ",
   1.00000000000000       -3.18342029497719     
 zone T = "ep =   1.995262314968879E-003 ",
   1.00000000000000       -3.14627119079917     
 zone T = "ep =   1.584893192461114E-003 ",
   1.00000000000000       -3.11840758438558     
 zone T = "ep =   1.258925411794167E-003 ",
   1.00000000000000       -3.09719717671026     
 zone T = "ep =   1.000000000000000E-003 ",
   1.00000000000000       -3.08088157931463     
 zone T = "ep =   7.943282347242813E-004 ",
   1.00000000000000       -3.06823546238047     
 zone T = "ep =   6.309573444801930E-004 ",
   1.00000000000000       -3.05837816595223     
 zone T = "ep =   5.011872336272724E-004 ",
   1.00000000000000       -3.05066203368736     
 zone T = "ep =   3.981071705534973E-004 ",
   1.00000000000000       -3.04460244003893     
 zone T = "ep =   3.162277660168379E-004 ",
   1.00000000000000       -3.03983193277838     
 zone T = "ep =   2.511886431509580E-004 ",
   1.00000000000000       -3.03606906325225     
 zone T = "ep =   1.995262314968879E-004 ",
   1.00000000000000       -3.03309656067815     
 zone T = "ep =   1.584893192461114E-004 ",
   1.00000000000000       -3.03074567168639     
 zone T = "ep =   1.258925411794167E-004 ",
   1.00000000000000       -3.02888470162222     
 zone T = "ep =   1.000000000000000E-004 ",
   1.00000000000000       -3.02741049250015     
 zone T = "ep =   7.943282347242821E-005 ",
   1.00000000000000       -3.02624200339077     
 zone T = "ep =   6.309573444801931E-005 ",
   1.00000000000000       -3.02531541905913     
 zone T = "ep =   5.011872336272724E-005 ",
   1.00000000000000       -3.02458040029411     
 zone T = "ep =   3.981071705534969E-005 ",
   1.00000000000000       -3.02399717845441     
 zone T = "ep =   3.162277660168380E-005 ",
   1.00000000000000       -3.02353430279463     
 zone T = "ep =   2.511886431509582E-005 ",
   1.00000000000000       -3.02316687515370     
 zone T = "ep =   1.995262314968879E-005 ",
   1.00000000000000       -3.02287517246432     
 zone T = "ep =   1.584893192461114E-005 ",
   1.00000000000000       -3.02264356411280     
 zone T = "ep =   1.258925411794166E-005 ",
   1.00000000000000       -3.02245965199753     
 zone T = "ep =   1.000000000000000E-005 ",
   1.00000000000000       -3.02231360544461     
 zone T = "ep =   7.943282347242822E-006 ",
   1.00000000000000       -3.02219761937858     
 zone T = "ep =   6.309573444801930E-006 ",
   1.00000000000000       -3.02210550652194     
 zone T = "ep =   5.011872336272724E-006 ",
   1.00000000000000       -3.02203234908726     
 zone T = "ep =   3.981071705534969E-006 ",
   1.00000000000000       -3.02197423832546     
 zone T = "ep =   3.162277660168380E-006 ",
   1.00000000000000       -3.02192808477931     
 zone T = "ep =   2.511886431509582E-006 ",
   1.00000000000000       -3.02189143597354     
 zone T = "ep =   1.995262314968879E-006 ",
   1.00000000000000       -3.02186232253775     
 zone T = "ep =   1.584893192461114E-006 ",
   1.00000000000000       -3.02183918475188     
 zone T = "ep =   1.258925411794166E-006 ",
   1.00000000000000       -3.02182082328142     
 zone T = "ep =   1.000000000000000E-006 ",
   1.00000000000000       -3.02180622469310     
 zone T = "ep =   7.943282347242822E-007 ",
   1.00000000000000       -3.02179461886750     
 zone T = "ep =   6.309573444801930E-007 ",
   1.00000000000000       -3.02178542089766     
 zone T = "ep =   5.011872336272725E-007 ",
   1.00000000000000       -3.02177808531957     
 zone T = "ep =   3.981071705534969E-007 ",
   1.00000000000000       -3.02177228382353     
 zone T = "ep =   3.162277660168379E-007 ",
