 zone T = "Var            1 : Implicit",
 0.00000E+00  0.48103E+01
-0.10000E+00  0.47028E+01
-0.20000E+00  0.47186E+01
-0.30000E+00  0.48997E+01
-0.40000E+00  0.48337E+01
-0.50000E+00  0.47252E+01
-0.60000E+00  0.46601E+01
-0.70000E+00  0.45569E+01
-0.80000E+00  0.44710E+01
-0.90000E+00  0.43626E+01
-0.10000E+01  0.42255E+01
-0.11000E+01  0.40781E+01
-0.12000E+01  0.39293E+01
-0.13000E+01  0.37648E+01
-0.14000E+01  0.35803E+01
-0.15000E+01  0.33479E+01
-0.16000E+01  0.31931E+01
-0.17000E+01  0.30825E+01
-0.18000E+01  0.29173E+01
-0.19000E+01  0.28097E+01
-0.20000E+01  0.26883E+01
-0.21000E+01  0.25421E+01
-0.22000E+01  0.22149E+01
-0.23000E+01  0.22916E+01
-0.24000E+01  0.21452E+01
-0.25000E+01  0.22266E+01
-0.26000E+01  0.22462E+01
-0.27000E+01  0.22417E+01
-0.28000E+01  0.22331E+01
-0.29000E+01  0.22778E+01
-0.30000E+01  0.23265E+01
-0.31000E+01  0.23516E+01
-0.32000E+01  0.24335E+01
-0.33000E+01  0.25241E+01
-0.34000E+01  0.25649E+01
-0.35000E+01  0.26759E+01
-0.36000E+01  0.27499E+01
-0.37000E+01  0.28163E+01
-0.38000E+01  0.28596E+01
-0.39000E+01  0.29547E+01
-0.40000E+01  0.30309E+01
-0.41000E+01  0.31230E+01
-0.42000E+01  0.32063E+01
-0.43000E+01  0.32869E+01
-0.44000E+01  0.33663E+01
-0.45000E+01  0.34387E+01
-0.46000E+01  0.35268E+01
-0.47000E+01  0.36093E+01
-0.48000E+01  0.36957E+01
-0.49000E+01  0.37835E+01
-0.50000E+01  0.38761E+01
-0.51000E+01  0.39765E+01
-0.52000E+01  0.41025E+01
-0.53000E+01  0.43114E+01
-0.54000E+01  0.44532E+01
-0.55000E+01  0.45087E+01
-0.56000E+01  0.43391E+01
-0.57000E+01  0.42894E+01
-0.58000E+01  0.42790E+01
-0.59000E+01  0.42450E+01
-0.60000E+01  0.42320E+01
-0.61000E+01  0.42477E+01
-0.62000E+01  0.42321E+01
-0.63000E+01  0.42209E+01
-0.64000E+01  0.41996E+01
-0.65000E+01  0.42013E+01
