 zone T = "ep =   1.25892541179416732E-002 ",
   1.0000000000000000       -2.9745289289644599     
   1.0500000000000000       -3.3344008128262699     
   1.1000000000000001       -3.7089986500456815     
   1.1499999999999999       -4.0828979799329757     
   1.2000000000000000       -4.3384412580079399     
   1.2500000000000000       -4.2988863466639105     
   1.3000000000000000       -4.1040280109064460     
   1.3499999999999999       -4.5864772925367703     
   1.3999999999999999       -5.2289123153141031     
   1.4500000000000000       -5.2250865047723751     
   1.5000000000000000       -5.1920248115602838     
   1.5500000000000000       -6.6463920234752738     
   1.6000000000000001       -5.7112520330371588     
   1.6499999999999999       -6.1292108150801416     
   1.7000000000000000       -6.8022260180356984     
   1.7500000000000000       -6.0772998258776152     
   1.8000000000000000       -6.2254927313464172     
   1.8499999999999999       -6.4203877277158643     
   1.9000000000000001       -6.4919785150845346     
   1.9500000000000000       -6.5705925593983512     
   2.0000000000000000       -6.7743528021364172     
   2.0499999999999998       -6.7484038837979812     
   2.1000000000000001       -6.8632081389622588     
   2.1499999999999999       -7.1031197881277723     
   2.2000000000000002       -7.2751605507090042     
   2.2500000000000000       -7.4131030158574500     
   2.2999999999999998       -7.7399007969230489     
   2.3500000000000001       -7.7282540891761222     
   2.3999999999999999       -8.0893708323400944     
   2.4500000000000002       -8.2568322873079900     
   2.5000000000000000       -8.3403974841424056     
   2.5499999999999998       -8.5675073693785944     
   2.6000000000000001       -8.9102656427128579     
   2.6499999999999999       -9.0589992852235710     
   2.7000000000000002       -9.9169099412970958     
   2.7500000000000000       -9.9802936662866450     
   2.7999999999999998       -10.410794796774926     
   2.8500000000000001       -10.571349057925779     
   2.8999999999999999       -11.321000133059618     
   2.9500000000000002       -10.447179211129239     
   3.0000000000000000       -10.432858207553986     
   3.0499999999999998       -10.722290104983252     
   3.1000000000000001       -10.886634108399603     
   3.1499999999999999       -11.007646499493179     
   3.2000000000000002       -11.246253867508740     
   3.2500000000000000       -11.357399360989763     
   3.2999999999999998       -11.537151293897123     
   3.3500000000000001       -11.652475393234802     
   3.3999999999999999       -11.791488055147028     
   3.4500000000000002       -12.017875011979800     
   3.5000000000000000       -12.169829875526998     
   3.5499999999999998       -12.408788013031728     
   3.6000000000000001       -12.565069304344625     
   3.6499999999999999       -12.878313514786786     
   3.7000000000000002       -13.068099045018521     
   3.7500000000000000       -13.486242439778845     
   3.7999999999999998       -15.352529778863040     
   3.8500000000000001       -13.719061323283455     
   3.8999999999999999       -13.553189229409460     
   3.9500000000000002       -13.433451686486967     
   4.0000000000000000       -13.346063736613809     
   4.0499999999999998       -13.585373912780861     
   4.0999999999999996       -13.549756053571066     
   4.1500000000000004       -13.207955571253425     
   4.2000000000000002       -13.457660122117789     
   4.2500000000000000       -13.169259935180236     
   4.2999999999999998       -13.398287269423717     
   4.3499999999999996       -13.452162650206571     
   4.4000000000000004       -13.118265654484251     
   4.4500000000000002       -13.078371929599362     
   4.5000000000000000       -13.433451686486967     
