 zone T = "ep =   1.25892541179416732E-002 ",
   1.0000000000000000       -3.6785202154018837     
   1.0500000000000000       -4.0640927315183966     
   1.1000000000000001       -4.4318866716443184     
   1.1499999999999999       -4.7859923498425472     
   1.2000000000000000       -5.0677283333932106     
   1.2500000000000000       -5.1458690676772409     
   1.3000000000000000       -5.0192515305286012     
   1.3499999999999999       -5.4594464605533073     
   1.3999999999999999       -5.8608895352576074     
   1.4500000000000000       -6.2601795473732107     
   1.5000000000000000       -6.3764863208665314     
   1.5500000000000000       -6.7081168835586720     
   1.6000000000000001       -6.5755093467244148     
   1.6499999999999999       -6.5774943794097354     
   1.7000000000000000       -6.5063778001604904     
   1.7500000000000000       -6.6193651981446333     
   1.8000000000000000       -6.6696671390060782     
   1.8499999999999999       -6.7041704496601815     
   1.9000000000000001       -6.7956003447462958     
   1.9500000000000000       -6.9023753419093312     
   2.0000000000000000       -6.9857162506926072     
   2.0499999999999998       -7.1211329336670888     
   2.1000000000000001       -7.2566632015268722     
   2.1499999999999999       -7.3477069343867276     
   2.2000000000000002       -7.4863138039403418     
   2.2500000000000000       -7.6216705844757815     
   2.2999999999999998       -7.7404233059603742     
   2.3500000000000001       -7.8928813930508630     
   2.3999999999999999       -8.0244847487444790     
   2.4500000000000002       -8.1746874239428458     
   2.5000000000000000       -8.3359370300597195     
   2.5499999999999998       -8.4877739498655238     
   2.6000000000000001       -8.6435812745077616     
   2.6499999999999999       -8.8060853470724112     
   2.7000000000000002       -8.9615001443727742     
   2.7500000000000000       -9.1307915508861583     
   2.7999999999999998       -9.2984611411591445     
   2.8500000000000001       -9.4760855875098766     
   2.8999999999999999       -9.6492031808734300     
   2.9500000000000002       -9.8220365279900967     
   3.0000000000000000       -9.9996786282795664     
   3.0499999999999998       -10.181911415347642     
   3.1000000000000001       -10.364796372805349     
   3.1499999999999999       -10.548207366615117     
   3.2000000000000002       -10.734555689491396     
   3.2500000000000000       -10.920873510708759     
   3.2999999999999998       -11.108916995283881     
   3.3500000000000001       -11.297234606819284     
   3.3999999999999999       -11.486664028659446     
   3.4500000000000002       -11.678552321982970     
   3.5000000000000000       -11.869890984115822     
   3.5499999999999998       -12.063261348041680     
   3.6000000000000001       -12.255885711573391     
   3.6499999999999999       -12.451018496336491     
   3.7000000000000002       -12.645047378994237     
   3.7500000000000000       -12.840624594114493     
   3.7999999999999998       -13.036125643444080     
   3.8500000000000001       -13.232422547875867     
   3.8999999999999999       -13.429234229155680     
   3.9500000000000002       -13.626124145935558     
   4.0000000000000000       -13.823192610498335     
   4.0499999999999998       -14.020819509840784     
   4.0999999999999996       -14.218855587666939     
   4.1500000000000004       -14.417095969694333     
   4.2000000000000002       -14.615257858804146     
   4.2500000000000000       -14.813693791334119     
   4.2999999999999998       -15.012313344644808     
   4.3499999999999996       -15.211200798156613     
   4.4000000000000004       -15.410027510731883     
   4.4500000000000002       -15.609064056907229     
   4.5000000000000000       -15.808164277479007     
