 zone T = "ep =   1.000000000000000E-008 ",
   1.47712125471966       -2.01130999623539     
   1.52712125471966       -1.58552197743742     
   1.57712125471966       -1.71962610856626     
   1.62712125471966       -1.84794896297638     
   1.67712125471966       -1.96808653117131     
   1.72712125471966       -2.07471548756140     
   1.77712125471966       -2.15809468429347     
   1.82712125471966       -2.10787872898282     
   1.87712125471966       -2.22696111897877     
   1.92712125471966       -2.32068696638331     
   1.97712125471966       -2.33214496495123     
   2.02712125471966       -2.44047204616491     
   2.07712125471966       -2.50526071855781     
   2.12712125471966       -2.56564538911911     
   2.17712125471966       -2.59539058271364     
   2.22712125471966       -2.69050911948393     
   2.27712125471966       -2.73810765976043     
   2.32712125471966       -2.78273572136826     
   2.37712125471966       -2.84948302361257     
   2.42712125471966       -2.90435127870607     
   2.47712125471966       -2.91287876367144     
   2.52712125471966       -3.00902466890120     
   2.57712125471966       -3.06663459798861     
   2.62712125471966       -3.11070945624745     
   2.67712125471966       -3.16550000694494     
   2.72712125471966       -3.21730686537466     
   2.77712125471966       -3.26507868886625     
   2.82712125471966       -3.31925391869482     
   2.87712125471966       -3.36631505825784     
   2.92712125471966       -3.41773283082804     
   2.97712125471966       -3.46957433207701     
   3.02712125471966       -3.51970277504750     
   3.07712125471966       -3.56856928301008     
   3.12712125471966       -3.61924218577793     
   3.17712125471966       -3.66794663352118     
   3.22712125471966       -3.71870240821534     
   3.27712125471966       -3.76791035212368     
   3.32712125471966       -3.81851771907383     
   3.37712125471966       -3.86891007328570     
   3.42712125471966       -3.91810115156335     
   3.47712125471966       -3.96763789700057     
   3.52712125471966       -4.01826594962943     
   3.57712125471966       -4.06798400393862     
   3.62712125471966       -4.11823119945574     
   3.67712125471966       -4.16832128143392     
   3.72712125471966       -4.21797182976199     
   3.77712125471966       -4.26814113796750     
   3.82712125471966       -4.31779095904354     
   3.87712125471966       -4.36780427406944     
   3.92712125471966       -4.41770684612137     
   3.97712125471966       -4.46769132328662     
   4.02712125471966       -4.51758004318113     
   4.07712125471966       -4.56743698115404     
   4.12712125471966       -4.61746805429065     
   4.17712125471966       -4.66731003592357     
   4.22712125471966       -4.71725829357677     
   4.27712125471966       -4.76701200602704     
   4.32712125471966       -4.81689820875828     
   4.37712125471966       -4.86685361849054     
   4.42712125471966       -4.91667755607829     
   4.47712125471966       -4.96642217595425     
   4.52712125471966       -5.01624233809433     
   4.57712125471966       -5.06605002839771     
   4.62712125471966       -5.11586639257100     
   4.67712125471966       -5.16555429612553     
   4.72712125471966       -5.21528139084882     
   4.77712125471966       -5.26494331007250     
   4.82712125471966       -5.31456878621592     
   4.87712125471966       -5.36413146684636     
   4.92712125471966       -5.41368294214907     
   4.97712125471966       -5.46315085744049     
