 zone T = "Var            1 : IMEX",
 0.00000E+00  0.39754E+01
-0.10000E+00  0.39775E+01
-0.20000E+00  0.39767E+01
-0.30000E+00  0.39692E+01
-0.40000E+00  0.39514E+01
-0.50000E+00  0.39126E+01
-0.60000E+00  0.35798E+01
-0.70000E+00  0.38548E+01
-0.80000E+00  0.38154E+01
-0.90000E+00  0.37750E+01
-0.10000E+01  0.37338E+01
-0.11000E+01  0.36922E+01
-0.12000E+01  0.36503E+01
-0.13000E+01  0.35979E+01
-0.14000E+01  0.35540E+01
-0.15000E+01  0.34973E+01
-0.16000E+01  0.34491E+01
-0.17000E+01  0.34000E+01
-0.18000E+01  0.33349E+01
-0.19000E+01  0.32667E+01
-0.20000E+01  0.32118E+01
-0.21000E+01  0.31401E+01
-0.22000E+01  0.30842E+01
-0.23000E+01  0.30111E+01
-0.24000E+01  0.29555E+01
-0.25000E+01  0.28835E+01
-0.26000E+01  0.28327E+01
-0.27000E+01  0.27638E+01
-0.28000E+01  0.26971E+01
-0.29000E+01  0.26505E+01
-0.30000E+01  0.25896E+01
-0.31000E+01  0.25476E+01
-0.32000E+01  0.24912E+01
-0.33000E+01  0.24339E+01
-0.34000E+01  0.23709E+01
-0.35000E+01  0.23711E+01
-0.36000E+01  0.23438E+01
-0.37000E+01  0.23098E+01
-0.38000E+01  0.22958E+01
-0.39000E+01  0.22988E+01
-0.40000E+01  0.22945E+01
-0.41000E+01  0.22977E+01
-0.42000E+01  0.23032E+01
-0.43000E+01  0.23093E+01
-0.44000E+01  0.23103E+01
-0.45000E+01  0.23427E+01
-0.46000E+01  0.23884E+01
-0.47000E+01  0.24269E+01
-0.48000E+01  0.24736E+01
-0.49000E+01  0.25261E+01
-0.50000E+01  0.25834E+01
-0.51000E+01  0.26451E+01
-0.52000E+01  0.26936E+01
-0.53000E+01  0.27597E+01
-0.54000E+01  0.28310E+01
-0.55000E+01  0.29038E+01
-0.56000E+01  0.29782E+01
-0.57000E+01  0.30538E+01
-0.58000E+01  0.31304E+01
-0.59000E+01  0.32051E+01
-0.60000E+01  0.32788E+01
-0.61000E+01  0.33495E+01
-0.62000E+01  0.34153E+01
-0.63000E+01  0.34559E+01
-0.64000E+01  0.35116E+01
-0.65000E+01  0.35586E+01
-0.66000E+01  0.35866E+01
-0.67000E+01  0.36193E+01
-0.68000E+01  0.36397E+01
-0.69000E+01  0.36569E+01
-0.70000E+01  0.36718E+01
-0.71000E+01  0.36829E+01
-0.72000E+01  0.36920E+01
-0.73000E+01  0.37000E+01
-0.74000E+01  0.37060E+01
-0.75000E+01  0.37107E+01
-0.76000E+01  0.37155E+01
-0.77000E+01  0.37188E+01
-0.78000E+01  0.37213E+01
-0.79000E+01  0.37234E+01
-0.80000E+01  0.37150E+01
 zone T = "Var            1 : Predicted",
 0.00000E+00  0.29552E+01
-0.10000E+00  0.29474E+01
-0.20000E+00  0.29356E+01
-0.30000E+00  0.29203E+01
-0.40000E+00  0.29007E+01
-0.50000E+00  0.28720E+01
-0.60000E+00  0.28180E+01
-0.70000E+00  0.28121E+01
-0.80000E+00  0.27869E+01
-0.90000E+00  0.27523E+01
-0.10000E+01  0.27139E+01
-0.11000E+01  0.26719E+01
-0.12000E+01  0.26263E+01
-0.13000E+01  0.25659E+01
-0.14000E+01  0.25123E+01
-0.15000E+01  0.24416E+01
-0.16000E+01  0.23806E+01
-0.17000E+01  0.23167E+01
-0.18000E+01  0.22325E+01
-0.19000E+01  0.21429E+01
-0.20000E+01  0.20685E+01
-0.21000E+01  0.19726E+01
-0.22000E+01  0.19016E+01
-0.23000E+01  0.18099E+01
-0.24000E+01  0.17479E+01
-0.25000E+01  0.16694E+01
-0.26000E+01  0.16211E+01
-0.27000E+01  0.15578E+01
-0.28000E+01  0.15024E+01
-0.29000E+01  0.14750E+01
-0.30000E+01  0.14338E+01
-0.31000E+01  0.14173E+01
-0.32000E+01  0.13889E+01
-0.33000E+01  0.13683E+01
-0.34000E+01  0.13550E+01
-0.35000E+01  0.13576E+01
-0.36000E+01  0.13560E+01
-0.37000E+01  0.13612E+01
-0.38000E+01  0.13728E+01
-0.39000E+01  0.13904E+01
-0.40000E+01  0.14185E+01
-0.41000E+01  0.14498E+01
-0.42000E+01  0.14857E+01
-0.43000E+01  0.15257E+01
-0.44000E+01  0.15846E+01
-0.45000E+01  0.16328E+01
-0.46000E+01  0.17035E+01
-0.47000E+01  0.17570E+01
-0.48000E+01  0.18362E+01
