   1.19612873171176        1.26135163189766       0.837791686483333     
   1.26067853689730        1.29781157554748       0.945203355028139     
   1.30708122475664        1.32227024260833        1.04362596328838     
   1.33701584977251        1.33682669605785        1.13022439719639     
   1.35365550024262        1.34401378510324        1.20391489880779     
   1.36067917587503        1.34622147653573        1.26502754693508     
   1.36146539443513        1.34538443718094        1.31477702084171     
   1.35866368606664        1.34290371867200        1.35477229692170     
   1.35411700603371        1.33970686328532        1.38667341950140     
   1.34898666722790        1.33635963849946        1.41200183613377     
   1.34393878648801        1.33317724922693        1.43206321925374     
   1.33931380122301        1.33031356273693        1.44793606025577     
   1.33525337214135        1.32782487364163        1.46049162067179     
   1.33178581034510        1.32571224582626        1.47042493778125     
   1.32887981520784        1.32394816726386        1.47828672151891     
   1.32647660351008        1.32249257785009        1.48451188718675     
   1.32450822693719        1.32130205070217        1.48944346753639     
   1.32290742887603        1.32033472431371        1.49335198894979     
   1.32161248927995        1.31955268375697        1.49645089582116     
   1.32056919835106        1.31892286477792        1.49890871863276     
   1.31973125352844        1.31841714231392        1.50085863382942     
   1.31905984525012        1.31801200113864        1.50240596461604     
   1.31852287333156        1.31768802124142        1.50363406736696     
   1.31809404103207        1.31742930914619        1.50460895561803     
   1.31775195843462        1.31722294522546        1.50538293713527     
   1.31747931954260        1.31705848096346        1.50599747866816     
   1.31726217931211        1.31692749941644        1.50648546538885     
   1.31708933591762        1.31682324071121        1.50687298504843     
   1.31695181278885        1.31674028856982        1.50718073831340     
   1.31684243003869        1.31667431121550        1.50742515459653     
   1.31675545325836        1.31662184920012        1.50761927554140     
   1.31668630776584        1.31658014285523        1.50777345497886     
   1.31663134735422        1.31654699269598        1.50789591375503     
   1.31658766791544        1.31652064694016        1.50799317971099     
   1.31655295770027        1.31649971115090        1.50807043669666     
   1.31652537730966        1.31648307582910        1.50813180150752     
   1.31650346369398        1.31646985849513        1.50818054367156     
   1.31648605347338        1.31645935743040        1.50821925991491     
   1.31647222176181        1.31645101477353        1.50825001266768     
   1.31646123340306        1.31644438710449        1.50827444003562     
   1.31645250413119        1.31643912201660        1.50829384312408     
   1.31644556965084        1.31643493946570        1.50830925538064     
   1.31644006103580        1.31643161693121        1.50832149766804     
   1.31643568515923        1.31642897761182        1.50833122199736     
   1.31643220913292        1.31642688103975        1.50833894626521     
   1.31642944793627        1.31642521561903        1.50834508184352     
   1.31642725458243        1.31642389269399        1.50834995549010     
   1.31642551230342        1.31642284183568        1.50835382675497     
   1.31642412833932        1.31642200709571        1.50835690180320     
   1.31642302900300        1.31642134402943        1.50835934439686     
   1.31642215576003        1.31642081733171        1.50836128461521     
   1.31642146211294        1.31642039895760        1.50836282578406     
   1.31642091112566        1.31642006662887        1.50836404997646     
   1.31642047345875        1.31641980264954        1.50836502238690     
   1.31642012580608        1.31641959296239        1.50836579479958     
   1.31641984965493        1.31641942640152        1.50836640834818     
   1.31641963029960        1.31641929409708        1.50836689570717     
   1.31641945605915        1.31641918900374        1.50836728282993     
   1.31641931765475        1.31641910552494        1.50836759033262     
   1.31641920771612        1.31641903921532        1.50836783459039     
   1.31641912038868        1.31641898654368        1.50836802861139     
   1.31641905102198        1.31641894470508        1.50836818272762     
   1.31641899592202        1.31641891147147        1.50836830514651     
   1.31641895215445        1.31641888507299        1.50836840238724     
   1.31641891738872        1.31641886410401        1.50836847962828     
   1.31641888977320        1.31641884744764        1.50836854098289     
   1.31641886783760        1.31641883421721        1.50836858971859     
   1.31641885041324        1.31641882370761        1.50836862843063     
   1.31641883657274        1.31641881535971        1.50836865918108     
   1.31641882557878        1.31641880872866        1.50836868360710     
   1.31641881684611        1.31641880346159        1.50836870300882     
   1.31641880990943        1.31641879927772        1.50836871842078     
   1.31641880439941        1.31641879595435        1.50836873066246     
   1.31641880002267        1.31641879331452        1.50836874038652     
   1.31641879654595        1.31641879121748        1.50836874811043     
   1.31641879378445        1.31641878955189        1.50836875424599     
   1.31641879159091        1.31641878822888        1.50836875911978     
   1.31641878984840        1.31641878717784        1.50836876299087     
   1.31641878846437        1.31641878634304        1.50836876606581     
   1.31641878736511        1.31641878568009        1.50836876850863     
   1.31641878649160        1.31641878515312        1.50836877044864     
