 zone T = "Var            1 : IMEX",
 0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00
 0.00000E+00  0.00000E+00
-0.50000E+00  0.99607E+00
-0.60000E+00  0.99527E+00
-0.70000E+00  0.99496E+00
-0.80000E+00  0.99483E+00
-0.90000E+00  0.99476E+00
-0.10000E+01  0.99468E+00
-0.11000E+01  0.99456E+00
-0.12000E+01  0.99438E+00
-0.13000E+01  0.99414E+00
-0.14000E+01  0.99383E+00
-0.15000E+01  0.99348E+00
-0.16000E+01  0.99315E+00
-0.17000E+01  0.99294E+00
-0.18000E+01  0.99302E+00
-0.19000E+01  0.99356E+00
-0.20000E+01  0.99474E+00
-0.21000E+01  0.99670E+00
-0.22000E+01  0.99954E+00
-0.23000E+01  0.10033E+01
-0.24000E+01  0.10081E+01
-0.25000E+01  0.10140E+01
-0.26000E+01  0.10209E+01
-0.27000E+01  0.10290E+01
-0.28000E+01  0.10383E+01
-0.29000E+01  0.10488E+01
-0.30000E+01  0.10606E+01
-0.31000E+01  0.10736E+01
-0.32000E+01  0.10879E+01
-0.33000E+01  0.11032E+01
-0.34000E+01  0.11197E+01
-0.35000E+01  0.11372E+01
-0.36000E+01  0.11555E+01
-0.37000E+01  0.11743E+01
-0.38000E+01  0.11934E+01
-0.39000E+01  0.12123E+01
-0.40000E+01  0.12300E+01
-0.41000E+01  0.12449E+01
-0.42000E+01  0.12467E+01
-0.43000E+01  0.12750E+01
-0.44000E+01  0.12851E+01
-0.45000E+01  0.13115E+01
-0.46000E+01  0.13369E+01
-0.47000E+01  0.13601E+01
-0.48000E+01  0.13417E+01
-0.49000E+01  0.14156E+01
-0.50000E+01  0.14944E+01
-0.51000E+01  0.15549E+01
-0.52000E+01  0.16048E+01
-0.53000E+01  0.16060E+01
-0.54000E+01  0.16647E+01
-0.55000E+01  0.17442E+01
-0.56000E+01  0.18460E+01
-0.57000E+01  0.19245E+01
-0.58000E+01  0.19625E+01
-0.59000E+01  0.21142E+01
-0.60000E+01  0.22296E+01
-0.61000E+01  0.22959E+01
-0.62000E+01  0.24180E+01
-0.63000E+01  0.25451E+01
-0.64000E+01  0.26811E+01
-0.65000E+01  0.28255E+01
-0.66000E+01  0.30017E+01
-0.67000E+01  0.31066E+01
-0.68000E+01  0.33285E+01
-0.69000E+01  0.34617E+01
-0.70000E+01  0.36876E+01
-0.71000E+01  0.38409E+01
-0.72000E+01  0.40767E+01
