 zone T = "Var            1 : IMEX",
 0.00000E+00  0.41258E+01
-0.10000E+00  0.39883E+01
-0.20000E+00  0.38691E+01
-0.30000E+00  0.37729E+01
-0.40000E+00  0.37050E+01
-0.50000E+00  0.36721E+01
-0.60000E+00  0.36830E+01
-0.70000E+00  0.37528E+01
-0.80000E+00  0.39181E+01
-0.90000E+00  0.43442E+01
-0.10000E+01  0.43810E+01
-0.11000E+01  0.38800E+01
-0.12000E+01  0.36588E+01
-0.13000E+01  0.35220E+01
-0.14000E+01  0.34275E+01
-0.15000E+01  0.33587E+01
-0.16000E+01  0.33069E+01
-0.17000E+01  0.32672E+01
-0.18000E+01  0.32364E+01
-0.19000E+01  0.32123E+01
-0.20000E+01  0.31933E+01
-0.21000E+01  0.31784E+01
-0.22000E+01  0.31666E+01
-0.23000E+01  0.31573E+01
-0.24000E+01  0.31499E+01
-0.25000E+01  0.31441E+01
-0.26000E+01  0.31395E+01
-0.27000E+01  0.31358E+01
-0.28000E+01  0.31329E+01
-0.29000E+01  0.31305E+01
-0.30000E+01  0.31287E+01
-0.31000E+01  0.31272E+01
-0.32000E+01  0.31261E+01
-0.33000E+01  0.31252E+01
-0.34000E+01  0.31244E+01
-0.35000E+01  0.31239E+01
-0.36000E+01  0.31234E+01
-0.37000E+01  0.31230E+01
-0.38000E+01  0.31227E+01
-0.39000E+01  0.31225E+01
-0.40000E+01  0.31223E+01
-0.41000E+01  0.31222E+01
-0.42000E+01  0.31221E+01
-0.43000E+01  0.31220E+01
-0.44000E+01  0.31219E+01
-0.45000E+01  0.31218E+01
-0.46000E+01  0.31218E+01
-0.47000E+01  0.31218E+01
-0.48000E+01  0.31217E+01
-0.49000E+01  0.31217E+01
-0.50000E+01  0.31217E+01
-0.51000E+01  0.31217E+01
-0.52000E+01  0.31217E+01
-0.53000E+01  0.31216E+01
-0.54000E+01  0.31216E+01
-0.55000E+01  0.31216E+01
-0.56000E+01  0.31216E+01
-0.57000E+01  0.31216E+01
-0.58000E+01  0.31216E+01
-0.59000E+01  0.31216E+01
-0.60000E+01  0.31216E+01
-0.61000E+01  0.31216E+01
-0.62000E+01  0.31216E+01
-0.63000E+01  0.31216E+01
-0.64000E+01  0.31216E+01
-0.65000E+01  0.31216E+01
-0.66000E+01  0.31216E+01
-0.67000E+01  0.31216E+01
-0.68000E+01  0.31216E+01
-0.69000E+01  0.31216E+01
-0.70000E+01  0.31216E+01
-0.71000E+01  0.31216E+01
-0.72000E+01  0.31216E+01
-0.73000E+01  0.31216E+01
-0.74000E+01  0.31216E+01
-0.75000E+01  0.31216E+01
-0.76000E+01  0.31216E+01
-0.77000E+01  0.31216E+01
-0.78000E+01  0.31216E+01
-0.79000E+01  0.31216E+01
-0.80000E+01  0.31216E+01
 zone T = "Var            1 : Predicted",
 0.00000E+00  0.52612E+01
-0.10000E+00  0.51246E+01
-0.20000E+00  0.49810E+01
-0.30000E+00  0.48370E+01
-0.40000E+00  0.46983E+01
-0.50000E+00  0.45685E+01
-0.60000E+00  0.44495E+01
-0.70000E+00  0.43414E+01
-0.80000E+00  0.42437E+01
-0.90000E+00  0.41557E+01
-0.10000E+01  0.40766E+01
-0.11000E+01  0.40059E+01
-0.12000E+01  0.39434E+01
-0.13000E+01  0.38888E+01
-0.14000E+01  0.38416E+01
-0.15000E+01  0.38014E+01
-0.16000E+01  0.37676E+01
-0.17000E+01  0.37394E+01
-0.18000E+01  0.37161E+01
-0.19000E+01  0.36970E+01
-0.20000E+01  0.36814E+01
-0.21000E+01  0.36688E+01
-0.22000E+01  0.36586E+01
-0.23000E+01  0.36504E+01
-0.24000E+01  0.36439E+01
-0.25000E+01  0.36386E+01
-0.26000E+01  0.36344E+01
-0.27000E+01  0.36310E+01
-0.28000E+01  0.36283E+01
-0.29000E+01  0.36262E+01
-0.30000E+01  0.36245E+01
-0.31000E+01  0.36231E+01
-0.32000E+01  0.36220E+01
-0.33000E+01  0.36212E+01
-0.34000E+01  0.36205E+01
-0.35000E+01  0.36200E+01
-0.36000E+01  0.36195E+01
-0.37000E+01  0.36192E+01
-0.38000E+01  0.36189E+01
-0.39000E+01  0.36187E+01
-0.40000E+01  0.36185E+01
-0.41000E+01  0.36184E+01
-0.42000E+01  0.36183E+01
-0.43000E+01  0.36182E+01
-0.44000E+01  0.36181E+01
-0.45000E+01  0.36181E+01
-0.46000E+01  0.36180E+01
-0.47000E+01  0.36180E+01
-0.48000E+01  0.36180E+01
-0.49000E+01  0.36179E+01
-0.50000E+01  0.36179E+01
-0.51000E+01  0.36179E+01
-0.52000E+01  0.36179E+01
-0.53000E+01  0.36179E+01
-0.54000E+01  0.36179E+01
-0.55000E+01  0.36179E+01
-0.56000E+01  0.36179E+01
-0.57000E+01  0.36179E+01
-0.58000E+01  0.36179E+01
-0.59000E+01  0.36179E+01
-0.60000E+01  0.36179E+01
-0.61000E+01  0.36179E+01
-0.62000E+01  0.36179E+01
-0.63000E+01  0.36179E+01
-0.64000E+01  0.36179E+01
-0.65000E+01  0.36179E+01
-0.66000E+01  0.36179E+01
-0.67000E+01  0.36179E+01
-0.68000E+01  0.36179E+01
-0.69000E+01  0.36179E+01
-0.70000E+01  0.36179E+01
-0.71000E+01  0.36179E+01
-0.72000E+01  0.36179E+01
-0.73000E+01  0.36179E+01
-0.74000E+01  0.36179E+01
-0.75000E+01  0.36179E+01
-0.76000E+01  0.36179E+01
-0.77000E+01  0.36179E+01
-0.78000E+01  0.36179E+01
-0.79000E+01  0.36179E+01
-0.80000E+01  0.36179E+01
 zone T = "Var            2 : IMEX",
 0.00000E+00  0.46340E+01
-0.10000E+00  0.40985E+01
-0.20000E+00  0.37394E+01
-0.30000E+00  0.34592E+01
-0.40000E+00  0.32334E+01
-0.50000E+00  0.30540E+01
-0.60000E+00  0.29181E+01
-0.70000E+00  0.28245E+01
-0.80000E+00  0.27724E+01
-0.90000E+00  0.27606E+01
-0.10000E+01  0.27879E+01
-0.11000E+01  0.28549E+01
-0.12000E+01  0.29668E+01
-0.13000E+01  0.31414E+01
-0.14000E+01  0.34446E+01
-0.15000E+01  0.48463E+01
-0.16000E+01  0.35229E+01
-0.17000E+01  0.32382E+01
-0.18000E+01  0.30870E+01
-0.19000E+01  0.29900E+01
