 zone T = "Var            1 : IMEX",
 0.00000E+00  0.91007E+00
-0.10000E+00  0.95425E+00
-0.20000E+00  0.96790E+00
-0.30000E+00  0.97648E+00
-0.40000E+00  0.98319E+00
-0.50000E+00  0.98887E+00
-0.60000E+00  0.99376E+00
-0.70000E+00  0.99795E+00
-0.80000E+00  0.10015E+01
-0.90000E+00  0.10044E+01
-0.10000E+01  0.10068E+01
-0.11000E+01  0.10089E+01
-0.12000E+01  0.10107E+01
-0.13000E+01  0.10124E+01
-0.14000E+01  0.10140E+01
-0.15000E+01  0.10156E+01
-0.16000E+01  0.10172E+01
-0.17000E+01  0.10187E+01
-0.18000E+01  0.10202E+01
-0.19000E+01  0.10217E+01
-0.20000E+01  0.10232E+01
-0.21000E+01  0.10246E+01
-0.22000E+01  0.10258E+01
-0.23000E+01  0.10269E+01
-0.24000E+01  0.10276E+01
-0.25000E+01  0.10281E+01
-0.26000E+01  0.10282E+01
-0.27000E+01  0.10279E+01
-0.28000E+01  0.10273E+01
-0.29000E+01  0.10264E+01
-0.30000E+01  0.10251E+01
-0.31000E+01  0.10235E+01
-0.32000E+01  0.10217E+01
-0.33000E+01  0.10197E+01
-0.34000E+01  0.10174E+01
-0.35000E+01  0.10149E+01
-0.36000E+01  0.10122E+01
-0.37000E+01  0.10095E+01
-0.38000E+01  0.10070E+01
-0.39000E+01  0.10047E+01
-0.40000E+01  0.10030E+01
-0.41000E+01  0.10020E+01
-0.42000E+01  0.10016E+01
-0.43000E+01  0.10020E+01
-0.44000E+01  0.10028E+01
-0.45000E+01  0.10040E+01
-0.46000E+01  0.10053E+01
-0.47000E+01  0.10067E+01
-0.48000E+01  0.10079E+01
-0.49000E+01  0.10090E+01
-0.50000E+01  0.10099E+01
-0.51000E+01  0.10106E+01
-0.52000E+01  0.10114E+01
-0.53000E+01  0.10121E+01
-0.54000E+01  0.10130E+01
-0.55000E+01  0.10141E+01
-0.56000E+01  0.10152E+01
-0.57000E+01  0.10163E+01
-0.58000E+01  0.10174E+01
-0.59000E+01  0.10184E+01
-0.60000E+01  0.10192E+01
-0.61000E+01  0.10200E+01
-0.62000E+01  0.10206E+01
-0.63000E+01  0.10212E+01
-0.64000E+01  0.10217E+01
-0.65000E+01  0.10222E+01
-0.66000E+01  0.10227E+01
-0.67000E+01  0.10232E+01
-0.68000E+01  0.10236E+01
-0.69000E+01  0.10240E+01
-0.70000E+01  0.10244E+01
-0.71000E+01  0.10247E+01
-0.72000E+01  0.10249E+01
-0.73000E+01  0.10252E+01
-0.74000E+01  0.10254E+01
-0.75000E+01  0.10256E+01
-0.76000E+01  0.10257E+01
-0.77000E+01  0.10258E+01
-0.78000E+01  0.10259E+01
-0.79000E+01  0.10260E+01
-0.80000E+01  0.10261E+01
 zone T = "Var            1 : Predicted",
 0.00000E+00  0.12387E+01
-0.10000E+00  0.12668E+01
-0.20000E+00  0.12959E+01
-0.30000E+00  0.13254E+01
-0.40000E+00  0.13540E+01
-0.50000E+00  0.13810E+01
-0.60000E+00  0.14063E+01
-0.70000E+00  0.14297E+01
-0.80000E+00  0.14503E+01
-0.90000E+00  0.14672E+01
-0.10000E+01  0.14790E+01
-0.11000E+01  0.14844E+01
-0.12000E+01  0.14815E+01
-0.13000E+01  0.14673E+01
