 zone T = "Var            1 : Implicit",
 0.00000E+00          NaN
-0.10000E+00          NaN
-0.20000E+00          NaN
-0.30000E+00          NaN
-0.40000E+00          NaN
-0.50000E+00  0.39994E+01
-0.60000E+00  0.38459E+01
-0.70000E+00  0.37141E+01
-0.80000E+00  0.35307E+01
-0.90000E+00  0.35253E+01
-0.10000E+01  0.35485E+01
-0.11000E+01  0.35772E+01
-0.12000E+01  0.38190E+01
-0.13000E+01  0.40267E+01
-0.14000E+01  0.41697E+01
-0.15000E+01  0.42482E+01
-0.16000E+01  0.42100E+01
-0.17000E+01  0.41769E+01
-0.18000E+01  0.43451E+01
-0.19000E+01  0.41324E+01
-0.20000E+01  0.40156E+01
-0.21000E+01  0.39204E+01
-0.22000E+01  0.37495E+01
-0.23000E+01  0.36036E+01
-0.24000E+01  0.35030E+01
-0.25000E+01  0.34241E+01
-0.26000E+01  0.33302E+01
-0.27000E+01  0.33024E+01
-0.28000E+01  0.31812E+01
-0.29000E+01  0.30820E+01
-0.30000E+01  0.29710E+01
-0.31000E+01  0.28869E+01
-0.32000E+01  0.28221E+01
-0.33000E+01  0.27166E+01
-0.34000E+01  0.27747E+01
-0.35000E+01  0.25773E+01
-0.36000E+01  0.25473E+01
-0.37000E+01  0.23842E+01
-0.38000E+01  0.22686E+01
-0.39000E+01  0.21947E+01
-0.40000E+01  0.21428E+01
-0.41000E+01  0.21055E+01
-0.42000E+01  0.20786E+01
-0.43000E+01  0.20593E+01
-0.44000E+01  0.20455E+01
-0.45000E+01  0.20357E+01
-0.46000E+01  0.20289E+01
-0.47000E+01  0.20241E+01
-0.48000E+01  0.20209E+01
-0.49000E+01  0.20187E+01
-0.50000E+01  0.20172E+01
-0.51000E+01  0.20163E+01
-0.52000E+01  0.20157E+01
-0.53000E+01  0.20153E+01
-0.54000E+01  0.20150E+01
-0.55000E+01  0.20149E+01
-0.56000E+01  0.20148E+01
-0.57000E+01  0.20147E+01
-0.58000E+01  0.20147E+01
-0.59000E+01  0.20147E+01
-0.60000E+01  0.20147E+01
-0.61000E+01  0.20147E+01
-0.62000E+01  0.20147E+01
