 zone T = "Var            1 : IMEX",
 0.00000E+00  0.12382-311
 0.00000E+00  0.12382-311
 0.00000E+00  0.18594-315
 0.00000E+00  0.18594-315
 0.00000E+00  0.18594-315
-0.50000E+00  0.99604E+00
-0.60000E+00  0.99526E+00
-0.70000E+00  0.99495E+00
-0.80000E+00  0.99483E+00
-0.90000E+00  0.99477E+00
-0.10000E+01  0.99470E+00
-0.11000E+01  0.99459E+00
-0.12000E+01  0.99442E+00
-0.13000E+01  0.99416E+00
-0.14000E+01  0.99379E+00
-0.15000E+01  0.99328E+00
-0.16000E+01  0.99260E+00
-0.17000E+01  0.99176E+00
-0.18000E+01  0.99076E+00
-0.19000E+01  0.98962E+00
-0.20000E+01  0.98834E+00
-0.21000E+01  0.98693E+00
-0.22000E+01  0.98533E+00
-0.23000E+01  0.98346E+00
-0.24000E+01  0.98121E+00
-0.25000E+01  0.97838E+00
-0.26000E+01  0.97470E+00
-0.27000E+01  0.96973E+00
-0.28000E+01  0.96257E+00
-0.29000E+01  0.95069E+00
-0.30000E+01  0.92329E+00
-0.31000E+01  0.93570E+00
-0.32000E+01  0.90918E+00
-0.33000E+01  0.91605E+00
-0.34000E+01  0.92086E+00
-0.35000E+01  0.93079E+00
-0.36000E+01  0.93460E+00
-0.37000E+01  0.93803E+00
-0.38000E+01  0.96554E+00
-0.39000E+01  0.98200E+00
-0.40000E+01  0.10094E+01
-0.41000E+01  0.10348E+01
-0.42000E+01  0.10619E+01
-0.43000E+01  0.10953E+01
-0.44000E+01  0.11280E+01
-0.45000E+01  0.11697E+01
-0.46000E+01  0.12138E+01
-0.47000E+01  0.12590E+01
-0.48000E+01  0.13109E+01
-0.49000E+01  0.13669E+01
-0.50000E+01  0.14288E+01
-0.51000E+01  0.14981E+01
-0.52000E+01  0.15715E+01
-0.53000E+01  0.16535E+01
-0.54000E+01  0.17403E+01
-0.55000E+01  0.18315E+01
-0.56000E+01  0.19328E+01
-0.57000E+01  0.20365E+01
-0.58000E+01  0.21607E+01
-0.59000E+01  0.22850E+01
