 zone T = "ep =    1.00000000000000      ",
   5.30102999566398       -14.7087388010241     
 zone T = "ep =   0.794328234724281      ",
   5.30102999566398       -14.8230254059917     
 zone T = "ep =   0.630957344480193      ",
   5.30102999566398       -14.9461062613460     
 zone T = "ep =   0.501187233627272      ",
   5.30102999566398       -15.0553753799264     
 zone T = "ep =   0.398107170553497      ",
   5.30102999566398       -15.1473216460375     
 zone T = "ep =   0.316227766016838      ",
   5.30102999566398       -15.1508148039305     
 zone T = "ep =   0.251188643150958      ",
   5.30102999566398       -14.9739318789430     
 zone T = "ep =   0.199526231496888      ",
   5.30102999566398       -14.6760075190998     
 zone T = "ep =   0.158489319246111      ",
   5.30102999566398       -14.3192774050400     
 zone T = "ep =   0.125892541179417      ",
   5.30102999566398       -13.9667853076891     
 zone T = "ep =   0.100000000000000      ",
   5.30102999566398       -13.6416997303021     
 zone T = "ep =   7.943282347242814E-002 ",
   5.30102999566398       -13.3481296312278     
 zone T = "ep =   6.309573444801933E-002 ",
   5.30102999566398       -13.0858758297148     
 zone T = "ep =   5.011872336272723E-002 ",
   5.30102999566398       -12.8577983221443     
 zone T = "ep =   3.981071705534973E-002 ",
   5.30102999566398       -12.6652794028603     
 zone T = "ep =   3.162277660168379E-002 ",
   5.30102999566398       -12.5066889171306     
 zone T = "ep =   2.511886431509579E-002 ",
   5.30102999566398       -12.3786907466748     
 zone T = "ep =   1.995262314968880E-002 ",
   5.30102999566398       -12.2779821272953     
 zone T = "ep =   1.584893192461113E-002 ",
   5.30102999566398       -12.2021440191375     
 zone T = "ep =   1.258925411794167E-002 ",
   5.30102999566398       -12.1498656625982     
 zone T = "ep =   1.000000000000000E-002 ",
   5.30102999566398       -12.1208928651636     
 zone T = "ep =   7.943282347242814E-003 ",
   5.30102999566398       -12.1157342448410     
 zone T = "ep =   6.309573444801929E-003 ",
   5.30102999566398       -12.1357238429757     
 zone T = "ep =   5.011872336272725E-003 ",
   5.30102999566398       -12.1852152228145     
 zone T = "ep =   3.981071705534973E-003 ",
   5.30102999566398       -12.2797609652048     
 zone T = "ep =   3.162277660168379E-003 ",
   5.30102999566398       -12.5019379594184     
 zone T = "ep =   2.511886431509579E-003 ",
   5.30102999566398       -12.7430796557341     
 zone T = "ep =   1.995262314968879E-003 ",
   5.30102999566398       -12.7123206973162     
 zone T = "ep =   1.584893192461114E-003 ",
   5.30102999566398       -12.6838018718225     
 zone T = "ep =   1.258925411794167E-003 ",
   5.30102999566398       -12.6545091113146     
 zone T = "ep =   1.000000000000000E-003 ",
   5.30102999566398       -12.6255667376254     
 zone T = "ep =   7.943282347242813E-004 ",
   5.30102999566398       -12.5997359678542     
 zone T = "ep =   6.309573444801930E-004 ",
   5.30102999566398       -12.5783614825820     
 zone T = "ep =   5.011872336272724E-004 ",
   5.30102999566398       -12.5623349755517     
 zone T = "ep =   3.981071705534973E-004 ",
   5.30102999566398       -12.5490672619521     
 zone T = "ep =   3.162277660168379E-004 ",
   5.30102999566398       -12.5383933189402     
 zone T = "ep =   2.511886431509580E-004 ",
   5.30102999566398       -12.5298313566988     
 zone T = "ep =   1.995262314968879E-004 ",
   5.30102999566398       -12.5229788217261     
 zone T = "ep =   1.584893192461114E-004 ",
   5.30102999566398       -12.5175031684679     
 zone T = "ep =   1.258925411794167E-004 ",
   5.30102999566398       -12.5131353845819     
 zone T = "ep =   1.000000000000000E-004 ",
   5.30102999566398       -12.5096528245461     
 zone T = "ep =   7.943282347242821E-005 ",
   5.30102999566398       -12.5068816873454     
 zone T = "ep =   6.309573444801931E-005 ",
   5.30102999566398       -12.5046739487113     
 zone T = "ep =   5.011872336272724E-005 ",
   5.30102999566398       -12.5029171339119     
 zone T = "ep =   3.981071705534969E-005 ",
   5.30102999566398       -12.5015198467080     
 zone T = "ep =   3.162277660168380E-005 ",
   5.30102999566398       -12.5004093857017     
 zone T = "ep =   2.511886431509582E-005 ",
   5.30102999566398       -12.4995262925596     
 zone T = "ep =   1.995262314968879E-005 ",
   5.30102999566398       -12.4988243217836     
 zone T = "ep =   1.584893192461114E-005 ",
   5.30102999566398       -12.4982650193409     
 zone T = "ep =   1.258925411794166E-005 ",
   5.30102999566398       -12.4978247758396     
 zone T = "ep =   1.000000000000000E-005 ",
   5.30102999566398       -12.4974705477771     
 zone T = "ep =   7.943282347242822E-006 ",
   5.30102999566398       -12.4971912150745     
 zone T = "ep =   6.309573444801930E-006 ",
   5.30102999566398       -12.4969682014055     
 zone T = "ep =   5.011872336272724E-006 ",
   5.30102999566398       -12.4967924654188     
 zone T = "ep =   3.981071705534969E-006 ",
   5.30102999566398       -12.4966520831014     
 zone T = "ep =   3.162277660168380E-006 ",
   5.30102999566398       -12.4965413355931     
 zone T = "ep =   2.511886431509582E-006 ",
   5.30102999566398       -12.4964521213124     
 zone T = "ep =   1.995262314968879E-006 ",
   5.30102999566398       -12.4963812821327     
 zone T = "ep =   1.584893192461114E-006 ",
   5.30102999566398       -12.4963245939874     
 zone T = "ep =   1.258925411794166E-006 ",
   5.30102999566398       -12.4962819966881     
 zone T = "ep =   1.000000000000000E-006 ",
   5.30102999566398       -12.4962469110514     
 zone T = "ep =   7.943282347242822E-007 ",
   5.30102999566398       -12.4962182728561     
 zone T = "ep =   6.309573444801930E-007 ",
   5.30102999566398       -12.4961964447030     
 zone T = "ep =   5.011872336272725E-007 ",
   5.30102999566398       -12.4961761902392     
 zone T = "ep =   3.981071705534969E-007 ",
   5.30102999566398       -12.4961640808843     
 zone T = "ep =   3.162277660168379E-007 ",
