 zone T = "Var            1 : Implicit",
 0.00000E+00          NaN
-0.10000E+00          NaN
-0.20000E+00          NaN
-0.30000E+00          NaN
-0.40000E+00          NaN
-0.50000E+00  0.38052E+01
-0.60000E+00  0.38042E+01
-0.70000E+00  0.37927E+01
-0.80000E+00  0.37792E+01
-0.90000E+00  0.37578E+01
-0.10000E+01  0.37215E+01
-0.11000E+01  0.36717E+01
-0.12000E+01  0.36117E+01
-0.13000E+01  0.35434E+01
-0.14000E+01  0.34678E+01
-0.15000E+01  0.33858E+01
-0.16000E+01  0.32985E+01
-0.17000E+01  0.32071E+01
-0.18000E+01  0.31128E+01
-0.19000E+01  0.30172E+01
-0.20000E+01  0.29217E+01
-0.21000E+01  0.28279E+01
-0.22000E+01  0.27372E+01
-0.23000E+01  0.26509E+01
-0.24000E+01  0.25702E+01
-0.25000E+01  0.24960E+01
-0.26000E+01  0.24290E+01
-0.27000E+01  0.23697E+01
-0.28000E+01  0.23181E+01
-0.29000E+01  0.22744E+01
-0.30000E+01  0.22381E+01
-0.31000E+01  0.22091E+01
-0.32000E+01  0.21866E+01
-0.33000E+01  0.21702E+01
-0.34000E+01  0.21592E+01
-0.35000E+01  0.21532E+01
-0.36000E+01  0.21520E+01
-0.37000E+01  0.21556E+01
-0.38000E+01  0.21647E+01
-0.39000E+01  0.21801E+01
-0.40000E+01  0.22022E+01
-0.41000E+01  0.22303E+01
-0.42000E+01  0.22614E+01
-0.43000E+01  0.22820E+01
-0.44000E+01  0.23455E+01
-0.45000E+01  0.24354E+01
-0.46000E+01  0.25155E+01
-0.47000E+01  0.26054E+01
-0.48000E+01  0.26914E+01
-0.49000E+01  0.28494E+01
-0.50000E+01  0.30877E+01
-0.51000E+01  0.33026E+01
-0.52000E+01  0.34990E+01
-0.53000E+01  0.37659E+01
-0.54000E+01  0.40280E+01
-0.55000E+01  0.43005E+01
-0.56000E+01  0.45648E+01
-0.57000E+01  0.48977E+01
-0.58000E+01  0.52226E+01
-0.59000E+01  0.55560E+01
-0.60000E+01  0.59015E+01
-0.61000E+01  0.62030E+01
-0.62000E+01  0.67104E+01
