 zone T = "ep =   1.25892541179416732E-002 ",
   1.0000000000000000       -2.3638642945882880     
   1.0500000000000000       -2.6293583170116834     
   1.1000000000000001       -2.8691221271990601     
   1.1499999999999999       -3.0555737797951670     
   1.2000000000000000       -3.1505499410291149     
   1.2500000000000000       -3.1480770158972824     
   1.3000000000000000       -3.0856221889536579     
   1.3499999999999999       -3.3624953856544146     
   1.3999999999999999       -3.5669435479013307     
   1.4500000000000000       -3.5884850812733129     
   1.5000000000000000       -3.6683422796547798     
   1.5500000000000000       -3.8554989823571888     
   1.6000000000000001       -3.8034807052888708     
   1.6499999999999999       -4.0148765747726989     
   1.7000000000000000       -4.0103849798098690     
   1.7500000000000000       -4.2079814656199286     
   1.8000000000000000       -4.2857168901770510     
   1.8499999999999999       -4.3577263943238034     
   1.9000000000000001       -4.4770671845467742     
   1.9500000000000000       -4.6002686727772248     
   2.0000000000000000       -4.6998754699911602     
   2.0499999999999998       -4.8403391055048068     
   2.1000000000000001       -4.9787122711315153     
   2.1499999999999999       -5.0802350983509132     
   2.2000000000000002       -5.2205197636916711     
   2.2500000000000000       -5.3574673005334708     
   2.2999999999999998       -5.4823273641439325     
   2.3500000000000001       -5.6332786856645969     
   2.3999999999999999       -5.7695964556807784     
   2.4500000000000002       -5.9204937179429216     
   2.5000000000000000       -6.0803366014211244     
   2.5499999999999998       -6.2338835227796494     
   2.6000000000000001       -6.3912419838862489     
   2.6499999999999999       -6.5541750549719415     
   2.7000000000000002       -6.7127513636018499     
   2.7500000000000000       -6.8822885986929663     
   2.7999999999999998       -7.0514786120920423     
   2.8500000000000001       -7.2287265843273438     
   2.8999999999999999       -7.4025123190660036     
   2.9500000000000002       -7.5768414491505593     
   3.0000000000000000       -7.7553968803164732     
   3.0499999999999998       -7.9375806205462318     
   3.1000000000000001       -8.1206262261918223     
   3.1499999999999999       -8.3046267834988576     
   3.2000000000000002       -8.4909097193837226     
   3.2500000000000000       -8.6776850145800690     
   3.2999999999999998       -8.8659197316889902     
   3.3500000000000001       -9.0546773549253334     
   3.3999999999999999       -9.2445317054909601     
   3.4500000000000002       -9.4364106323725245     
   3.5000000000000000       -9.6280965801665062     
   3.5499999999999998       -9.8214518338054262     
   3.6000000000000001       -10.014449018604735     
   3.6499999999999999       -10.209448118843099     
   3.7000000000000002       -10.403788373651928     
   3.7500000000000000       -10.599398143007415     
   3.7999999999999998       -10.795069255291338     
   3.8500000000000001       -10.991422975525134     
   3.8999999999999999       -11.188252945038039     
   3.9500000000000002       -11.385231295948143     
   4.0000000000000000       -11.582419657927765     
   4.0499999999999998       -11.780089228171526     
   4.0999999999999996       -11.978117654659114     
   4.1500000000000004       -12.176348345097516     
   4.2000000000000002       -12.374577831066873     
   4.2500000000000000       -12.573053583270518     
   4.2999999999999998       -12.771702783790605     
   4.3499999999999996       -12.970583161625337     
   4.4000000000000004       -13.169451894107116     
   4.4500000000000002       -13.368502049477836     
   4.5000000000000000       -13.567624837409090     
