 zone T = "ep =    1.00000000000000      ",
   1.00000000000000      -0.564848380051498     
   1.05000000000000      -0.633152015844818     
   1.10000000000000                     Infinity
   1.15000000000000                     Infinity
   1.20000000000000                     Infinity
   1.25000000000000                     Infinity
   1.30000000000000                     Infinity
   1.35000000000000                     Infinity
   1.40000000000000                     Infinity
   1.45000000000000                     Infinity
   1.50000000000000                     Infinity
   1.55000000000000                     Infinity
   1.60000000000000                     Infinity
   1.65000000000000                     Infinity
   1.70000000000000                     Infinity
   1.75000000000000                     Infinity
   1.80000000000000                     Infinity
   1.85000000000000                     Infinity
   1.90000000000000                     Infinity
   1.95000000000000                     Infinity
   2.00000000000000                     Infinity
   2.05000000000000                     Infinity
   2.10000000000000                     Infinity
   2.15000000000000                     Infinity
   2.20000000000000                     Infinity
   2.25000000000000                     Infinity
   2.30000000000000                     Infinity
   2.35000000000000                     Infinity
   2.40000000000000                     Infinity
   2.45000000000000                     Infinity
   2.50000000000000                     Infinity
   2.55000000000000                     Infinity
   2.60000000000000                     Infinity
   2.65000000000000                     Infinity
   2.70000000000000                     Infinity
   2.75000000000000                     Infinity
   2.80000000000000                     Infinity
   2.85000000000000                     Infinity
   2.90000000000000                     Infinity
   2.95000000000000                     Infinity
   3.00000000000000                     Infinity
   3.05000000000000                     Infinity
   3.10000000000000                     Infinity
   3.15000000000000                     Infinity
   3.20000000000000                     Infinity
   3.25000000000000                     Infinity
   3.30000000000000                     Infinity
   3.35000000000000                     Infinity
   3.40000000000000                     Infinity
   3.45000000000000                     Infinity
   3.50000000000000                     Infinity
   3.55000000000000                     Infinity
   3.60000000000000                     Infinity
   3.65000000000000                     Infinity
   3.70000000000000                     Infinity
   3.75000000000000                     Infinity
   3.80000000000000                     Infinity
   3.85000000000000                     Infinity
   3.90000000000000                     Infinity
   3.95000000000000                     Infinity
   4.00000000000000                     Infinity
