 zone T = "ep =    1.00000000000000      ",
   1.00000000000000                    -Infinity
   1.00000000000000      -0.604387351076343     
   1.05000000000000                    -Infinity
   1.05000000000000                     Infinity
   1.10000000000000       -2.47305118416753     
   1.10000000000000                     Infinity
   1.15000000000000       -2.45284779807925     
   1.15000000000000                     Infinity
   1.20000000000000       -2.43354264288386     
   1.20000000000000                     Infinity
   1.25000000000000       -2.41505923718985     
   1.25000000000000                     Infinity
   1.30000000000000       -2.39733047022942     
   1.30000000000000                     Infinity
   1.35000000000000       -2.38029713093063     
   1.35000000000000                     Infinity
   1.40000000000000       -2.36390671474247     
   1.40000000000000                     Infinity
   1.45000000000000       -2.34811244755923     
   1.45000000000000                     Infinity
   1.50000000000000       -2.33287248100250     
   1.50000000000000                     Infinity
   1.55000000000000       -2.31814922418179     
   1.55000000000000                     Infinity
   1.60000000000000       -2.30390878506718     
   1.60000000000000                     Infinity
   1.65000000000000       -2.29012050058155     
   1.65000000000000                     Infinity
   1.70000000000000       -2.27675653902357     
   1.70000000000000                     Infinity
   1.75000000000000       -2.26379156185920     
   1.75000000000000                     Infinity
   1.80000000000000       -2.25120243455118     
   1.80000000000000                     Infinity
   1.85000000000000       -2.23896797813417     
   1.85000000000000                     Infinity
   1.90000000000000       -2.22706875483446     
   1.90000000000000                     Infinity
   1.95000000000000       -2.21548688228464     
   1.95000000000000                     Infinity
   2.00000000000000       -2.20420587187495     
   2.00000000000000                     Infinity
   2.05000000000000       -2.19321048757349     
   2.05000000000000                     Infinity
   2.10000000000000       -2.18248662218172     
   2.10000000000000                     Infinity
   2.15000000000000       -2.17202118850355     
   2.15000000000000                     Infinity
   2.20000000000000       -2.16180202332187     
   2.20000000000000                     Infinity
   2.25000000000000       -2.15181780241527     
   2.25000000000000                     Infinity
   2.30000000000000       -2.14205796512611     
   2.30000000000000                     Infinity
   2.35000000000000       -2.13251264721988     
   2.35000000000000                     Infinity
   2.40000000000000       -2.12317262096574     
   2.40000000000000                     Infinity
   2.45000000000000       -2.11402924152587     
   2.45000000000000                     Infinity
   2.50000000000000       -2.10507439887294     
   2.50000000000000                     Infinity
   2.55000000000000       -2.09630047456543     
   2.55000000000000                     Infinity
   2.60000000000000       -2.08770030280352     
   2.60000000000000                     Infinity
   2.65000000000000       -2.07926713526665     
   2.65000000000000                     Infinity
   2.70000000000000       -2.07099460930066     
   2.70000000000000                     Infinity
   2.75000000000000       -2.06287671907848     
   2.75000000000000                     Infinity
   2.80000000000000       -2.05490778940721     
   2.80000000000000                     Infinity
   2.85000000000000       -2.04708245189525     
   2.85000000000000                     Infinity
   2.90000000000000       -2.03939562322896     
   2.90000000000000                     Infinity
   2.95000000000000       -2.03184248533852     
   2.95000000000000                     Infinity
   3.00000000000000       -2.02441846725931     
   3.00000000000000                     Infinity
   3.05000000000000       -2.01711922851781     
   3.05000000000000                     Infinity
   3.10000000000000       -2.00994064389069     
   3.10000000000000                     Infinity
   3.15000000000000       -2.00287878940320     
   3.15000000000000                     Infinity
   3.20000000000000       -1.99592992944787     
   3.20000000000000                     Infinity
   3.25000000000000       -1.98909050491757     
   3.25000000000000                     Infinity
   3.30000000000000       -1.98235712225860     
   3.30000000000000                     Infinity
   3.35000000000000       -1.97572654335958     
   3.35000000000000                     Infinity
   3.40000000000000       -1.96919567620063     
   3.40000000000000                     Infinity
   3.45000000000000       -1.96276156619522     
   3.45000000000000                     Infinity
   3.50000000000000       -1.95642138816420     
   3.50000000000000                     Infinity
   3.55000000000000       -1.95017243888720     
   3.55000000000000                     Infinity
   3.60000000000000       -1.94401213018238     
   3.60000000000000                     Infinity
   3.65000000000000       -1.93793798247018     
   3.65000000000000                     Infinity
   3.70000000000000       -1.93194761878100     
   3.70000000000000                     Infinity
   3.75000000000000       -1.92603875917048     
   3.75000000000000                     Infinity
   3.80000000000000       -1.92020921550975     
   3.80000000000000                     Infinity
   3.85000000000000       -1.91445688662066     
   3.85000000000000                     Infinity
   3.90000000000000       -1.90877975372897     
   3.90000000000000                     Infinity
   3.95000000000000       -1.90317587621097     
   3.95000000000000                     Infinity
   4.00000000000000       -1.89764338761101     
   4.00000000000000                     Infinity
