 zone T = "Var            1 : IMPLICIT",
 0.00000E+00  0.12382-311
 0.00000E+00  0.12382-311
 0.00000E+00  0.13298-315
 0.00000E+00  0.13298-315
 0.00000E+00  0.00000E+00
-0.50000E+00  0.39904E+01
-0.60000E+00  0.39893E+01
-0.70000E+00  0.39853E+01
-0.80000E+00  0.39738E+01
-0.90000E+00  0.39433E+01
-0.10000E+01  0.38460E+01
-0.11000E+01  0.32721E+01
-0.12000E+01  0.43582E+01
-0.13000E+01  0.41511E+01
-0.14000E+01  0.40851E+01
-0.15000E+01  0.40424E+01
-0.16000E+01  0.40003E+01
-0.17000E+01  0.39538E+01
-0.18000E+01  0.38990E+01
-0.19000E+01  0.38348E+01
-0.20000E+01  0.37616E+01
-0.21000E+01  0.36806E+01
-0.22000E+01  0.35932E+01
-0.23000E+01  0.35013E+01
-0.24000E+01  0.34065E+01
-0.25000E+01  0.33106E+01
-0.26000E+01  0.32150E+01
-0.27000E+01  0.31209E+01
-0.28000E+01  0.30294E+01
-0.29000E+01  0.29411E+01
-0.30000E+01  0.28567E+01
-0.31000E+01  0.27766E+01
-0.32000E+01  0.27012E+01
-0.33000E+01  0.26305E+01
-0.34000E+01  0.25647E+01
-0.35000E+01  0.25037E+01
-0.36000E+01  0.24477E+01
-0.37000E+01  0.23964E+01
-0.38000E+01  0.23496E+01
-0.39000E+01  0.23073E+01
-0.40000E+01  0.22692E+01
-0.41000E+01  0.22351E+01
-0.42000E+01  0.22047E+01
-0.43000E+01  0.21777E+01
-0.44000E+01  0.21540E+01
-0.45000E+01  0.21332E+01
-0.46000E+01  0.21048E+01
-0.47000E+01  0.20903E+01
-0.48000E+01  0.20778E+01
-0.49000E+01  0.20612E+01
-0.50000E+01  0.20529E+01
-0.51000E+01  0.20421E+01
-0.52000E+01  0.20368E+01
-0.53000E+01  0.20298E+01
-0.54000E+01  0.20246E+01
-0.55000E+01  0.20207E+01
-0.56000E+01  0.20174E+01
-0.57000E+01  0.20157E+01
-0.58000E+01  0.20142E+01
-0.59000E+01  0.20125E+01
