 zone T = "ep =   1.000000000000000E-008 ",
   2.47712125471966       -5.19357986521015     
   2.52712125471966       -5.29165963340588     
   2.57712125471966       -5.34337704743630     
   2.62712125471966       -5.38834581221473     
   2.67712125471966       -5.43847581337479     
   2.72712125471966       -5.48912502601650     
   2.77712125471966       -5.53593109966466     
   2.82712125471966       -5.58957694143461     
   2.87712125471966       -5.63679659443897     
   2.92712125471966       -5.68729393269744     
   2.97712125471966       -5.73818346920728     
   3.02712125471966       -5.78803649718204     
   3.07712125471966       -5.83666700708574     
   3.12712125471966       -5.88711672511050     
   3.17712125471966       -5.93586909215258     
   3.22712125471966       -5.98635581291162     
   3.27712125471966       -6.03551316267223     
   3.32712125471966       -6.08598764920152     
   3.37712125471966       -6.13632165274389     
   3.42712125471966       -6.18547325838637     
   3.47712125471966       -6.23499101767372     
   3.52712125471966       -6.28556788009396     
   3.57712125471966       -6.33517264056839     
   3.62712125471966       -6.38542322192361     
   3.67712125471966       -6.43532976974637     
   3.72712125471966       -6.48495618635647     
   3.77712125471966       -6.53489745086135     
   3.82712125471966       -6.58424888007719     
   3.87712125471966       -6.63406050836737     
   3.92712125471966       -6.68366583301419     
   3.97712125471966       -6.73325733912105     
   4.02712125471966       -6.78272918148767     
   4.07712125471966       -6.83216866761220     
   4.12712125471966       -6.88183375701667     
   4.17712125471966       -6.93102813550323     
   4.22712125471966       -6.98041884720984     
   4.27712125471966       -7.02956825929403     
   4.32712125471966       -7.07859113993411     
   4.37712125471966       -7.12753792566805     
   4.42712125471966       -7.17688784626999     
   4.47712125471966       -7.22575903515486     
   4.52712125471966       -7.27451840568639     
   4.57712125471966       -7.32299273250715     
   4.62712125471966       -7.37160934015874     
   4.67712125471966       -7.42000282582736     
   4.72712125471966       -7.46798548725830     
   4.77712125471966       -7.51575769430767     
   4.82712125471966       -7.56330487876865     
   4.87712125471966       -7.61052196975856     
   4.92712125471966       -7.65718695450064     
   4.97712125471966       -7.70396576617936     
   5.02712125471966       -7.74999172561005     
   5.07712125471966       -7.79600871053530     
   5.12712125471966       -7.84147872260684     
   5.17712125471966       -7.88580038090615     
   5.22712125471966       -7.92991344333141     
   5.27712125471966       -7.97291987205597     
   5.32712125471966       -8.01444513162728     
   5.37712125471966       -8.05603342345491     
   5.42712125471966       -8.09616393532442     
   5.47712125471966       -8.13453759598064     
   5.52712125471966       -8.17256100389492     
   5.57712125471966       -8.20810673427841     
   5.62712125471966       -8.24079769398976     
   5.67712125471966       -8.27142892860086     
   5.72712125471966       -8.30089114064075     
   5.77712125471966       -8.32841404914003     
   5.82712125471966       -8.35066353489016     
   5.87712125471966       -8.37226629703964     
   5.92712125471966       -8.39220885370073     
   5.97712125471966       -8.41172728398160     
