 zone T = "ep =    1.00000000000000      ",
   1.30102999566398       -3.63179012570536     
 zone T = "ep =   0.794328234724281      ",
   1.30102999566398       -3.47482016169108     
 zone T = "ep =   0.630957344480193      ",
   1.30102999566398       -3.33036818386412     
 zone T = "ep =   0.501187233627272      ",
   1.30102999566398       -3.20422305952074     
 zone T = "ep =   0.398107170553497      ",
   1.30102999566398       -3.10058495160014     
 zone T = "ep =   0.316227766016838      ",
   1.30102999566398       -3.02201646653360     
 zone T = "ep =   0.251188643150958      ",
   1.30102999566398       -2.97011354530723     
 zone T = "ep =   0.199526231496888      ",
   1.30102999566398       -2.94639601503981     
 zone T = "ep =   0.158489319246111      ",
   1.30102999566398       -2.95327849003886     
 zone T = "ep =   0.125892541179417      ",
   1.30102999566398       -2.99520662193381     
 zone T = "ep =   0.100000000000000      ",
   1.30102999566398       -3.08045667286411     
 zone T = "ep =   7.943282347242814E-002 ",
   1.30102999566398       -3.22638376246300     
 zone T = "ep =   6.309573444801933E-002 ",
   1.30102999566398       -3.48282524736432     
 zone T = "ep =   5.011872336272723E-002 ",
   1.30102999566398       -4.18532936211591     
 zone T = "ep =   3.981071705534973E-002 ",
   1.30102999566398       -3.75346324843931     
 zone T = "ep =   3.162277660168379E-002 ",
   1.30102999566398       -3.41442100496265     
 zone T = "ep =   2.511886431509579E-002 ",
   1.30102999566398       -3.25326370007279     
 zone T = "ep =   1.995262314968880E-002 ",
   1.30102999566398       -3.15621758797682     
 zone T = "ep =   1.584893192461113E-002 ",
   1.30102999566398       -3.09204942389789     
 zone T = "ep =   1.258925411794167E-002 ",
   1.30102999566398       -3.04739461438473     
 zone T = "ep =   1.000000000000000E-002 ",
   1.30102999566398       -3.01528377512615     
 zone T = "ep =   7.943282347242814E-003 ",
   1.30102999566398       -2.99165626190737     
 zone T = "ep =   6.309573444801929E-003 ",
   1.30102999566398       -2.97397334953651     
 zone T = "ep =   5.011872336272725E-003 ",
   1.30102999566398       -2.96056766269720     
 zone T = "ep =   3.981071705534973E-003 ",
   1.30102999566398       -2.95030290901895     
 zone T = "ep =   3.162277660168379E-003 ",
   1.30102999566398       -2.94238193995717     
 zone T = "ep =   2.511886431509579E-003 ",
   1.30102999566398       -2.93623230475392     
 zone T = "ep =   1.995262314968879E-003 ",
   1.30102999566398       -2.93143499943282     
 zone T = "ep =   1.584893192461114E-003 ",
   1.30102999566398       -2.92767850867819     
 zone T = "ep =   1.258925411794167E-003 ",
   1.30102999566398       -2.92472825361089     
 zone T = "ep =   1.000000000000000E-003 ",
   1.30102999566398       -2.92240574025232     
 zone T = "ep =   7.943282347242813E-004 ",
   1.30102999566398       -2.92057399539131     
 zone T = "ep =   6.309573444801930E-004 ",
   1.30102999566398       -2.91912718506873     
 zone T = "ep =   5.011872336272724E-004 ",
   1.30102999566398       -2.91798308212733     
 zone T = "ep =   3.981071705534973E-004 ",
   1.30102999566398       -2.91707751539805     
 zone T = "ep =   3.162277660168379E-004 ",
   1.30102999566398       -2.91636022597833     
 zone T = "ep =   2.511886431509580E-004 ",
   1.30102999566398       -2.91579173818273     
 zone T = "ep =   1.995262314968879E-004 ",
   1.30102999566398       -2.91534097501726     
 zone T = "ep =   1.584893192461114E-004 ",
   1.30102999566398       -2.91498342661886     
 zone T = "ep =   1.258925411794167E-004 ",
   1.30102999566398       -2.91469973422784     
 zone T = "ep =   1.000000000000000E-004 ",
   1.30102999566398       -2.91447459003459     
 zone T = "ep =   7.943282347242821E-005 ",
   1.30102999566398       -2.91429587815223     
 zone T = "ep =   6.309573444801931E-005 ",
   1.30102999566398       -2.91415400198651     
 zone T = "ep =   5.011872336272724E-005 ",
   1.30102999566398       -2.91404135604894     
 zone T = "ep =   3.981071705534969E-005 ",
   1.30102999566398       -2.91395190987887     
 zone T = "ep =   3.162277660168380E-005 ",
   1.30102999566398       -2.91388088026192     
 zone T = "ep =   2.511886431509582E-005 ",
   1.30102999566398       -2.91382447202780     
 zone T = "ep =   1.995262314968879E-005 ",
   1.30102999566398       -2.91377967340485     
 zone T = "ep =   1.584893192461114E-005 ",
   1.30102999566398       -2.91374409352980     
 zone T = "ep =   1.258925411794166E-005 ",
   1.30102999566398       -2.91371583468183     
 zone T = "ep =   1.000000000000000E-005 ",
   1.30102999566398       -2.91369338983548     
 zone T = "ep =   7.943282347242822E-006 ",
   1.30102999566398       -2.91367556250565     
 zone T = "ep =   6.309573444801930E-006 ",
   1.30102999566398       -2.91366140258036     
 zone T = "ep =   5.011872336272724E-006 ",
   1.30102999566398       -2.91365015543015     
 zone T = "ep =   3.981071705534969E-006 ",
   1.30102999566398       -2.91364122184071     
 zone T = "ep =   3.162277660168380E-006 ",
   1.30102999566398       -2.91363412577112     
 zone T = "ep =   2.511886431509582E-006 ",
   1.30102999566398       -2.91362848936071     
 zone T = "ep =   1.995262314968879E-006 ",
   1.30102999566398       -2.91362401228724     
 zone T = "ep =   1.584893192461114E-006 ",
   1.30102999566398       -2.91362045598327     
 zone T = "ep =   1.258925411794166E-006 ",
   1.30102999566398       -2.91361763121016     
 zone T = "ep =   1.000000000000000E-006 ",
   1.30102999566398       -2.91361538743479     
 zone T = "ep =   7.943282347242822E-007 ",
   1.30102999566398       -2.91361360511734     
 zone T = "ep =   6.309573444801930E-007 ",
   1.30102999566398       -2.91361218956189     
 zone T = "ep =   5.011872336272725E-007 ",
   1.30102999566398       -2.91361106487184     
 zone T = "ep =   3.981071705534969E-007 ",
   1.30102999566398       -2.91361017160408     
 zone T = "ep =   3.162277660168379E-007 ",
