 zone T = "ep =   1.25892541179416732E-002 ",
   1.0000000000000000       -3.2122674444002843     
   1.0500000000000000       -3.5970208743210117     
   1.1000000000000001       -3.9776673218617931     
   1.1499999999999999       -4.3515531300016654     
   1.2000000000000000       -4.5881757692855283     
   1.2500000000000000       -4.5276283741698702     
   1.3000000000000000       -4.3299875120295646     
   1.3499999999999999       -4.8805737919776409     
   1.3999999999999999       -5.5142482427208375     
   1.4500000000000000       -5.4092187847403004     
   1.5000000000000000       -5.5769270658449779     
   1.5500000000000000       -6.5842494131476483     
   1.6000000000000001       -5.7940651196654702     
   1.6499999999999999       -6.1947328369380026     
   1.7000000000000000       -6.4713474009002621     
   1.7500000000000000       -6.3004596273088103     
   1.8000000000000000       -6.2691627874064828     
   1.8499999999999999       -6.6393005836819903     
   1.9000000000000001       -7.2868728744970221     
   1.9500000000000000       -7.1864434635863983     
   2.0000000000000000       -8.7001890446855228     
   2.0499999999999998       -6.8932678026322192     
   2.1000000000000001       -7.0175621874619818     
   2.1499999999999999       -7.4196354393077684     
   2.2000000000000002       -7.7077313320352641     
   2.2500000000000000       -7.7116400783982044     
   2.2999999999999998       -8.9276194079085816     
   2.3500000000000001       -7.8880810322866965     
   2.3999999999999999       -8.9979001149088695     
   2.4500000000000002       -8.8435569689674818     
   2.5000000000000000       -8.5315701160618342     
   2.5499999999999998       -8.7849518912792259     
   2.6000000000000001       -9.5826313167664949     
   2.6499999999999999       -9.3862601241588113     
   2.7000000000000002       -9.3531480025794895     
   2.7500000000000000       -9.7191052599476428     
   2.7999999999999998       -9.5589419259554109     
   2.8500000000000001       -10.164255337293328     
   2.8999999999999999       -10.272504289248564     
   2.9500000000000002       -10.034277525137501     
   3.0000000000000000       -10.107209625129530     
   3.0499999999999998       -10.406411715083777     
   3.1000000000000001       -10.605561037434750     
   3.1499999999999999       -10.759964440707138     
   3.2000000000000002       -11.022410370204163     
   3.2500000000000000       -11.155759644245835     
   3.2999999999999998       -11.354619411516298     
   3.3500000000000001       -11.478657212348695     
   3.3999999999999999       -11.623243468538437     
   3.4500000000000002       -11.861448365439854     
   3.5000000000000000       -12.015569993742337     
   3.5499999999999998       -12.252849137753790     
   3.6000000000000001       -12.404851038926104     
   3.6499999999999999       -12.728247683027373     
   3.7000000000000002       -12.880505081162759     
   3.7500000000000000       -13.211080005462573     
   3.7999999999999998       -13.868229939516254     
   3.8500000000000001       -14.176438519807359     
   3.8999999999999999       -13.616133276586398     
   3.9500000000000002       -13.513680688125786     
   4.0000000000000000       -13.329277319229330     
   4.0499999999999998       -13.460435176172561     
   4.0999999999999996       -13.374806173574193     
   4.1500000000000004       -13.204853454621942     
   4.2000000000000002       -13.425673069913348     
   4.2500000000000000       -13.128514967490178     
   4.2999999999999998       -13.463228076356730     
   4.3499999999999996       -13.423110853148748     
   4.4000000000000004       -13.103331421471928     
   4.4500000000000002       -13.117001331955493     
   4.5000000000000000       -13.348208405080399     
