 zone T = "Var            1 : Implicit",
 0.00000E+00  0.40164E+01
-0.10000E+00  0.40364E+01
-0.20000E+00  0.40725E+01
-0.30000E+00  0.41401E+01
-0.40000E+00  0.42698E+01
-0.50000E+00  0.49150E+01
-0.60000E+00  0.42351E+01
-0.70000E+00  0.38741E+01
-0.80000E+00  0.36825E+01
-0.90000E+00  0.35220E+01
-0.10000E+01  0.33983E+01
-0.11000E+01  0.33046E+01
-0.12000E+01  0.33143E+01
-0.13000E+01  0.32822E+01
-0.14000E+01  0.32316E+01
-0.15000E+01  0.31876E+01
-0.16000E+01  0.32462E+01
-0.17000E+01  0.32527E+01
-0.18000E+01  0.33633E+01
-0.19000E+01  0.33485E+01
-0.20000E+01  0.33974E+01
-0.21000E+01  0.33710E+01
-0.22000E+01  0.32741E+01
-0.23000E+01  0.32750E+01
-0.24000E+01  0.32464E+01
-0.25000E+01  0.32142E+01
-0.26000E+01  0.32329E+01
-0.27000E+01  0.32871E+01
-0.28000E+01  0.32761E+01
-0.29000E+01  0.33116E+01
-0.30000E+01  0.33762E+01
-0.31000E+01  0.33941E+01
-0.32000E+01  0.34662E+01
-0.33000E+01  0.35491E+01
-0.34000E+01  0.36589E+01
-0.35000E+01  0.36897E+01
-0.36000E+01  0.37558E+01
-0.37000E+01  0.37983E+01
-0.38000E+01  0.38575E+01
-0.39000E+01  0.39113E+01
-0.40000E+01  0.39610E+01
-0.41000E+01  0.40531E+01
-0.42000E+01  0.40444E+01
-0.43000E+01  0.40182E+01
-0.44000E+01  0.38966E+01
-0.45000E+01  0.38373E+01
-0.46000E+01  0.38024E+01
-0.47000E+01  0.37791E+01
-0.48000E+01  0.37619E+01
-0.49000E+01  0.37495E+01
-0.50000E+01  0.37402E+01
-0.51000E+01  0.37332E+01
-0.52000E+01  0.37277E+01
-0.53000E+01  0.37233E+01
-0.54000E+01  0.37202E+01
-0.55000E+01  0.37176E+01
-0.56000E+01  0.37153E+01
-0.57000E+01  0.37137E+01
-0.58000E+01  0.37126E+01
-0.59000E+01  0.37116E+01
-0.60000E+01  0.37106E+01
-0.61000E+01  0.37103E+01
-0.62000E+01  0.37097E+01
-0.63000E+01  0.37094E+01
-0.64000E+01  0.37088E+01
-0.65000E+01  0.37088E+01
-0.66000E+01  0.37084E+01
-0.67000E+01  0.37084E+01
-0.68000E+01  0.37083E+01
-0.69000E+01  0.37081E+01
-0.70000E+01  0.37082E+01
-0.71000E+01  0.37080E+01
-0.72000E+01  0.37080E+01
-0.73000E+01  0.37079E+01
-0.74000E+01  0.37080E+01
-0.75000E+01  0.37079E+01
-0.76000E+01  0.37078E+01
-0.77000E+01  0.37078E+01
-0.78000E+01  0.37077E+01
-0.79000E+01  0.37079E+01
-0.80000E+01  0.37077E+01
 zone T = "Var            1 : Predicted",
 0.00000E+00  0.36856E+01
-0.10000E+00  0.36591E+01
-0.20000E+00  0.36332E+01
-0.30000E+00  0.36060E+01
-0.40000E+00  0.35761E+01
-0.50000E+00  0.35417E+01
-0.60000E+00  0.35019E+01
-0.70000E+00  0.34557E+01
-0.80000E+00  0.34026E+01
-0.90000E+00  0.33427E+01
-0.10000E+01  0.32762E+01
-0.11000E+01  0.32037E+01
-0.12000E+01  0.31258E+01
-0.13000E+01  0.30430E+01
-0.14000E+01  0.29548E+01
-0.15000E+01  0.28724E+01
-0.16000E+01  0.28078E+01
-0.17000E+01  0.27556E+01
-0.18000E+01  0.27088E+01
-0.19000E+01  0.26704E+01
-0.20000E+01  0.26499E+01
-0.21000E+01  0.26405E+01
-0.22000E+01  0.26440E+01
-0.23000E+01  0.26612E+01
-0.24000E+01  0.26876E+01
-0.25000E+01  0.27236E+01
-0.26000E+01  0.27714E+01
-0.27000E+01  0.28268E+01
-0.28000E+01  0.28903E+01
-0.29000E+01  0.29609E+01
-0.30000E+01  0.30358E+01
-0.31000E+01  0.31150E+01
-0.32000E+01  0.31951E+01
-0.33000E+01  0.32784E+01
-0.34000E+01  0.33627E+01
-0.35000E+01  0.34460E+01
-0.36000E+01  0.35261E+01
-0.37000E+01  0.36031E+01
-0.38000E+01  0.36757E+01
-0.39000E+01  0.37476E+01
-0.40000E+01  0.38143E+01
-0.41000E+01  0.38785E+01
-0.42000E+01  0.39378E+01
-0.43000E+01  0.39870E+01
-0.44000E+01  0.40284E+01
-0.45000E+01  0.40580E+01
-0.46000E+01  0.40808E+01
-0.47000E+01  0.40876E+01
-0.48000E+01  0.40709E+01
-0.49000E+01  0.40078E+01
-0.50000E+01  0.39552E+01
-0.51000E+01  0.39249E+01
-0.52000E+01  0.39046E+01
-0.53000E+01  0.38902E+01
-0.54000E+01  0.38795E+01
-0.55000E+01  0.38715E+01
-0.56000E+01  0.38653E+01
-0.57000E+01  0.38606E+01
-0.58000E+01  0.38569E+01
-0.59000E+01  0.38541E+01
-0.60000E+01  0.38518E+01
-0.61000E+01  0.38501E+01
-0.62000E+01  0.38487E+01
-0.63000E+01  0.38476E+01
-0.64000E+01  0.38467E+01
-0.65000E+01  0.38460E+01
-0.66000E+01  0.38455E+01
-0.67000E+01  0.38450E+01
-0.68000E+01  0.38447E+01
-0.69000E+01  0.38444E+01
-0.70000E+01  0.38442E+01
-0.71000E+01  0.38440E+01
-0.72000E+01  0.38439E+01
-0.73000E+01  0.38438E+01
-0.74000E+01  0.38437E+01
-0.75000E+01  0.38436E+01
-0.76000E+01  0.38436E+01
-0.77000E+01  0.38435E+01
-0.78000E+01  0.38435E+01
-0.79000E+01  0.38435E+01
-0.80000E+01  0.38435E+01
 zone T = "Var            2 : Implicit",
 0.00000E+00  0.35705E+01
-0.10000E+00  0.38398E+01
-0.20000E+00  0.39504E+01
-0.30000E+00  0.38551E+01
-0.40000E+00  0.37253E+01
-0.50000E+00  0.35674E+01
-0.60000E+00  0.34274E+01
-0.70000E+00  0.33267E+01
-0.80000E+00  0.32387E+01
-0.90000E+00  0.31116E+01
-0.10000E+01  0.29593E+01
-0.11000E+01  0.28533E+01
-0.12000E+01  0.26944E+01
-0.13000E+01  0.24850E+01
-0.14000E+01  0.23546E+01
-0.15000E+01  0.21551E+01
-0.16000E+01  0.21725E+01
-0.17000E+01  0.20940E+01
-0.18000E+01  0.20097E+01
-0.19000E+01  0.19373E+01
-0.20000E+01  0.18675E+01
-0.21000E+01  0.17974E+01
-0.22000E+01  0.17252E+01
-0.23000E+01  0.16455E+01
-0.24000E+01  0.15099E+01
-0.25000E+01  0.15181E+01
-0.26000E+01  0.14857E+01
-0.27000E+01  0.14840E+01
-0.28000E+01  0.14558E+01
-0.29000E+01  0.14706E+01
-0.30000E+01  0.14351E+01
-0.31000E+01  0.15025E+01
-0.32000E+01  0.15432E+01
-0.33000E+01  0.15621E+01
-0.34000E+01  0.16092E+01
-0.35000E+01  0.16640E+01
-0.36000E+01  0.17165E+01
-0.37000E+01  0.17494E+01
-0.38000E+01  0.18283E+01
-0.39000E+01  0.18928E+01
-0.40000E+01  0.19699E+01
-0.41000E+01  0.20585E+01
-0.42000E+01  0.21576E+01
-0.43000E+01  0.22692E+01
-0.44000E+01  0.23616E+01
-0.45000E+01  0.24068E+01
-0.46000E+01  0.24797E+01
-0.47000E+01  0.25674E+01
-0.48000E+01  0.26781E+01
-0.49000E+01  0.27715E+01
-0.50000E+01  0.28911E+01
-0.51000E+01  0.29523E+01
-0.52000E+01  0.30191E+01
-0.53000E+01  0.31131E+01
-0.54000E+01  0.31072E+01
-0.55000E+01  0.31915E+01
-0.56000E+01  0.32613E+01
-0.57000E+01  0.32741E+01
-0.58000E+01  0.32832E+01
-0.59000E+01  0.32735E+01
-0.60000E+01  0.33270E+01
-0.61000E+01  0.33011E+01
-0.62000E+01  0.32487E+01
-0.63000E+01  0.32446E+01
-0.64000E+01  0.32809E+01
-0.65000E+01  0.32114E+01
-0.66000E+01  0.31871E+01
-0.67000E+01  0.31721E+01
-0.68000E+01  0.31618E+01
-0.69000E+01  0.31543E+01
-0.70000E+01  0.31488E+01
-0.71000E+01  0.31450E+01
-0.72000E+01  0.31410E+01
-0.73000E+01  0.31393E+01
-0.74000E+01  0.31365E+01
-0.75000E+01  0.31350E+01
-0.76000E+01  0.31348E+01
-0.77000E+01  0.31335E+01
-0.78000E+01  0.31340E+01
-0.79000E+01  0.31320E+01
-0.80000E+01  0.31327E+01
 zone T = "Var            2 : Predicted",
 0.00000E+00  0.38456E+01
-0.10000E+00  0.38176E+01
-0.20000E+00  0.37838E+01
-0.30000E+00  0.37436E+01
-0.40000E+00  0.36918E+01
-0.50000E+00  0.36315E+01
-0.60000E+00  0.35663E+01
-0.70000E+00  0.34976E+01
-0.80000E+00  0.34257E+01
-0.90000E+00  0.33509E+01
-0.10000E+01  0.32721E+01
-0.11000E+01  0.31896E+01
-0.12000E+01  0.31039E+01
-0.13000E+01  0.30154E+01
-0.14000E+01  0.29251E+01
-0.15000E+01  0.28347E+01
-0.16000E+01  0.27451E+01
-0.17000E+01  0.26574E+01
-0.18000E+01  0.25729E+01
-0.19000E+01  0.24924E+01
-0.20000E+01  0.24162E+01
-0.21000E+01  0.23461E+01
-0.22000E+01  0.22823E+01
-0.23000E+01  0.22255E+01
-0.24000E+01  0.21761E+01
-0.25000E+01  0.21342E+01
-0.26000E+01  0.20995E+01
-0.27000E+01  0.20715E+01
-0.28000E+01  0.20494E+01
-0.29000E+01  0.20328E+01
-0.30000E+01  0.20206E+01
-0.31000E+01  0.20119E+01
-0.32000E+01  0.20059E+01
-0.33000E+01  0.20018E+01
-0.34000E+01  0.19990E+01
-0.35000E+01  0.19970E+01
-0.36000E+01  0.19957E+01
-0.37000E+01  0.19948E+01
-0.38000E+01  0.19940E+01
-0.39000E+01  0.19934E+01
-0.40000E+01  0.19929E+01
-0.41000E+01  0.19925E+01
-0.42000E+01  0.19921E+01
-0.43000E+01  0.19918E+01
-0.44000E+01  0.19915E+01
-0.45000E+01  0.19911E+01
-0.46000E+01  0.19907E+01
-0.47000E+01  0.19903E+01
-0.48000E+01  0.19898E+01
-0.49000E+01  0.19893E+01
-0.50000E+01  0.19889E+01
-0.51000E+01  0.19886E+01
-0.52000E+01  0.19883E+01
-0.53000E+01  0.19881E+01
-0.54000E+01  0.19879E+01
-0.55000E+01  0.19878E+01
-0.56000E+01  0.19877E+01
-0.57000E+01  0.19876E+01
-0.58000E+01  0.19875E+01
-0.59000E+01  0.19875E+01
-0.60000E+01  0.19875E+01
-0.61000E+01  0.19874E+01
-0.62000E+01  0.19874E+01
-0.63000E+01  0.19874E+01
-0.64000E+01  0.19874E+01
-0.65000E+01  0.19873E+01
-0.66000E+01  0.19873E+01
-0.67000E+01  0.19873E+01
-0.68000E+01  0.19873E+01
-0.69000E+01  0.19873E+01
-0.70000E+01  0.19873E+01
-0.71000E+01  0.19873E+01
-0.72000E+01  0.19873E+01
-0.73000E+01  0.19873E+01
-0.74000E+01  0.19873E+01
-0.75000E+01  0.19873E+01
-0.76000E+01  0.19873E+01
-0.77000E+01  0.19873E+01
-0.78000E+01  0.19873E+01
-0.79000E+01  0.19873E+01
-0.80000E+01  0.19873E+01
