 zone T = "Var            1 : IMEX",
 0.00000E+00          NaN
-0.10000E+00          NaN
-0.20000E+00          NaN
-0.30000E+00          NaN
-0.40000E+00          NaN
-0.50000E+00  0.40679E+01
-0.60000E+00  0.39342E+01
-0.70000E+00  0.38787E+01
-0.80000E+00  0.38441E+01
-0.90000E+00  0.38094E+01
-0.10000E+01  0.37702E+01
-0.11000E+01  0.37248E+01
-0.12000E+01  0.36719E+01
-0.13000E+01  0.36107E+01
-0.14000E+01  0.35406E+01
-0.15000E+01  0.34612E+01
-0.16000E+01  0.33717E+01
-0.17000E+01  0.32716E+01
-0.18000E+01  0.31606E+01
-0.19000E+01  0.30388E+01
-0.20000E+01  0.29069E+01
-0.21000E+01  0.27660E+01
-0.22000E+01  0.26173E+01
-0.23000E+01  0.24619E+01
-0.24000E+01  0.22996E+01
-0.25000E+01  0.21262E+01
-0.26000E+01  0.19100E+01
-0.27000E+01  0.17433E+01
-0.28000E+01  0.15340E+01
-0.29000E+01  0.15389E+01
-0.30000E+01  0.15523E+01
-0.31000E+01  0.15358E+01
-0.32000E+01  0.14935E+01
-0.33000E+01  0.14889E+01
-0.34000E+01  0.15809E+01
-0.35000E+01  0.16656E+01
-0.36000E+01  0.17746E+01
-0.37000E+01  0.18668E+01
-0.38000E+01  0.19843E+01
-0.39000E+01  0.21324E+01
-0.40000E+01  0.22592E+01
-0.41000E+01  0.24098E+01
-0.42000E+01  0.25574E+01
-0.43000E+01  0.26988E+01
-0.44000E+01  0.28398E+01
-0.45000E+01  0.29754E+01
-0.46000E+01  0.31076E+01
-0.47000E+01  0.32304E+01
-0.48000E+01  0.33624E+01
-0.49000E+01  0.34676E+01
-0.50000E+01  0.35723E+01
-0.51000E+01  0.36768E+01
-0.52000E+01  0.37597E+01
-0.53000E+01  0.37967E+01
-0.54000E+01  0.39313E+01
-0.55000E+01  0.40825E+01
-0.56000E+01  0.42199E+01
-0.57000E+01  0.43738E+01
-0.58000E+01  0.44944E+01
-0.59000E+01  0.46190E+01
-0.60000E+01  0.47914E+01
-0.61000E+01  0.48909E+01
-0.62000E+01  0.49537E+01
