 zone T = "Var            1 : IMPLICIT",
 0.00000E+00  0.17577E+01
-0.10000E+00  0.17732E+01
-0.20000E+00  0.17767E+01
-0.30000E+00  0.17746E+01
-0.40000E+00  0.17708E+01
-0.50000E+00  0.17851E+01
-0.60000E+00  0.17714E+01
-0.70000E+00  0.17629E+01
-0.80000E+00  0.17807E+01
-0.90000E+00  0.17807E+01
-0.10000E+01  0.17710E+01
-0.11000E+01  0.17770E+01
-0.12000E+01  0.17752E+01
-0.13000E+01  0.17773E+01
-0.14000E+01  0.17636E+01
-0.15000E+01  0.17722E+01
-0.16000E+01  0.17764E+01
-0.17000E+01  0.17827E+01
-0.18000E+01  0.17635E+01
-0.19000E+01  0.17823E+01
-0.20000E+01  0.17692E+01
-0.21000E+01  0.17650E+01
-0.22000E+01  0.17759E+01
-0.23000E+01  0.17820E+01
-0.24000E+01  0.17789E+01
-0.25000E+01  0.17796E+01
-0.26000E+01  0.17826E+01
-0.27000E+01  0.17582E+01
-0.28000E+01  0.17824E+01
-0.29000E+01  0.17815E+01
-0.30000E+01  0.17789E+01
-0.31000E+01  0.17754E+01
-0.32000E+01  0.17634E+01
-0.33000E+01  0.17725E+01
-0.34000E+01  0.17699E+01
-0.35000E+01  0.17750E+01
-0.36000E+01  0.17674E+01
-0.37000E+01  0.17662E+01
-0.38000E+01  0.17807E+01
-0.39000E+01  0.17777E+01
-0.40000E+01  0.17823E+01
-0.41000E+01  0.17771E+01
-0.42000E+01  0.17617E+01
-0.43000E+01  0.17758E+01
-0.44000E+01  0.17752E+01
-0.45000E+01  0.17793E+01
-0.46000E+01  0.17842E+01
-0.47000E+01  0.17629E+01
-0.48000E+01  0.17716E+01
-0.49000E+01  0.17813E+01
-0.50000E+01  0.17710E+01
-0.51000E+01  0.17768E+01
-0.52000E+01  0.17751E+01
-0.53000E+01  0.17658E+01
-0.54000E+01  0.17800E+01
-0.55000E+01  0.17640E+01
-0.56000E+01  0.17730E+01
-0.57000E+01  0.17731E+01
-0.58000E+01  0.17727E+01
-0.59000E+01  0.17771E+01
-0.60000E+01  0.17715E+01
-0.61000E+01  0.17753E+01
-0.62000E+01  0.17748E+01
-0.63000E+01  0.17674E+01
-0.64000E+01  0.17664E+01
-0.65000E+01  0.17768E+01
-0.66000E+01  0.17711E+01
-0.67000E+01  0.17769E+01
-0.68000E+01  0.17705E+01
-0.69000E+01  0.17806E+01
-0.70000E+01  0.17784E+01
-0.71000E+01  0.17841E+01
-0.72000E+01  0.17758E+01
-0.73000E+01  0.17801E+01
-0.74000E+01  0.17691E+01
-0.75000E+01  0.17723E+01
-0.76000E+01  0.17653E+01
-0.77000E+01  0.17736E+01
-0.78000E+01  0.17782E+01
-0.79000E+01  0.17786E+01
-0.80000E+01  0.17660E+01
 zone T = "Var            1 : Predicted",
 0.00000E+00  0.29949E+01
-0.10000E+00  0.29895E+01
-0.20000E+00  0.29832E+01
-0.30000E+00  0.29757E+01
-0.40000E+00  0.29677E+01
-0.50000E+00  0.29600E+01
-0.60000E+00  0.29536E+01
-0.70000E+00  0.29484E+01
-0.80000E+00  0.29441E+01
-0.90000E+00  0.29404E+01
-0.10000E+01  0.29372E+01
-0.11000E+01  0.29347E+01
-0.12000E+01  0.29327E+01
-0.13000E+01  0.29313E+01
-0.14000E+01  0.29306E+01
-0.15000E+01  0.29304E+01
-0.16000E+01  0.29308E+01
-0.17000E+01  0.29318E+01
-0.18000E+01  0.29334E+01
-0.19000E+01  0.29355E+01
-0.20000E+01  0.29381E+01
-0.21000E+01  0.29412E+01
-0.22000E+01  0.29449E+01
-0.23000E+01  0.29489E+01
-0.24000E+01  0.29534E+01
-0.25000E+01  0.29581E+01
-0.26000E+01  0.29631E+01
-0.27000E+01  0.29682E+01
-0.28000E+01  0.29735E+01
-0.29000E+01  0.29789E+01
-0.30000E+01  0.29841E+01
-0.31000E+01  0.29890E+01
-0.32000E+01  0.29936E+01
-0.33000E+01  0.29978E+01
-0.34000E+01  0.30015E+01
-0.35000E+01  0.30047E+01
-0.36000E+01  0.30072E+01
-0.37000E+01  0.30092E+01
-0.38000E+01  0.30106E+01
-0.39000E+01  0.30117E+01
-0.40000E+01  0.30124E+01
-0.41000E+01  0.30127E+01
-0.42000E+01  0.30130E+01
-0.43000E+01  0.30131E+01
-0.44000E+01  0.30132E+01
-0.45000E+01  0.30132E+01
-0.46000E+01  0.30132E+01
-0.47000E+01  0.30132E+01
-0.48000E+01  0.30132E+01
-0.49000E+01  0.30132E+01
-0.50000E+01  0.30133E+01
-0.51000E+01  0.30132E+01
-0.52000E+01  0.30133E+01
-0.53000E+01  0.30132E+01
-0.54000E+01  0.30132E+01
-0.55000E+01  0.30132E+01
-0.56000E+01  0.30132E+01
-0.57000E+01  0.30132E+01
-0.58000E+01  0.30133E+01
-0.59000E+01  0.30132E+01
-0.60000E+01  0.30132E+01
-0.61000E+01  0.30132E+01
-0.62000E+01  0.30132E+01
-0.63000E+01  0.30132E+01
-0.64000E+01  0.30132E+01
-0.65000E+01  0.30133E+01
-0.66000E+01  0.30132E+01
-0.67000E+01  0.30133E+01
-0.68000E+01  0.30132E+01
-0.69000E+01  0.30132E+01
-0.70000E+01  0.30132E+01
-0.71000E+01  0.30132E+01
-0.72000E+01  0.30132E+01
-0.73000E+01  0.30132E+01
-0.74000E+01  0.30133E+01
-0.75000E+01  0.30132E+01
-0.76000E+01  0.30132E+01
-0.77000E+01  0.30132E+01
-0.78000E+01  0.30132E+01
-0.79000E+01  0.30132E+01
-0.80000E+01  0.30132E+01
 zone T = "Var            2 : IMPLICIT",
 0.00000E+00  0.41997E+01
-0.10000E+00  0.41945E+01
-0.20000E+00  0.42411E+01
-0.30000E+00  0.41971E+01
-0.40000E+00  0.42207E+01
-0.50000E+00  0.42380E+01
-0.60000E+00  0.42361E+01
-0.70000E+00  0.42182E+01
-0.80000E+00  0.44269E+01
-0.90000E+00  0.42317E+01
-0.10000E+01  0.42337E+01
-0.11000E+01  0.42903E+01
-0.12000E+01  0.42738E+01
-0.13000E+01  0.42784E+01
-0.14000E+01  0.41980E+01
-0.15000E+01  0.43899E+01
-0.16000E+01  0.42683E+01
-0.17000E+01  0.42793E+01
-0.18000E+01  0.42692E+01
-0.19000E+01  0.43549E+01
-0.20000E+01  0.42593E+01
-0.21000E+01  0.42978E+01
-0.22000E+01  0.42881E+01
-0.23000E+01  0.43184E+01
-0.24000E+01  0.43872E+01
-0.25000E+01  0.43085E+01
-0.26000E+01  0.43415E+01
-0.27000E+01  0.42168E+01
-0.28000E+01  0.43077E+01
-0.29000E+01  0.42914E+01
-0.30000E+01  0.42172E+01
-0.31000E+01  0.42392E+01
-0.32000E+01  0.16662E+01
-0.33000E+01  0.42891E+01
-0.34000E+01  0.43524E+01
-0.35000E+01  0.42797E+01
-0.36000E+01  0.42397E+01
-0.37000E+01  0.42430E+01
-0.38000E+01  0.42878E+01
-0.39000E+01  0.43109E+01
-0.40000E+01  0.43766E+01
-0.41000E+01  0.43219E+01
